-5.381360277188171337e-02;3.332208084345517629e-01;3.994823419660366998e-02;-8.022982243965859350e-03;2.154261971915789192e-02;4.887381500978747045e-02
-1.834811441042136781e-01;-7.652567664636010514e-02;-6.106636318671897386e-03;3.397498903658221353e-02;1.382448460762389277e-03;-1.675436024850555233e-02
-2.844246018777202845e-01;-2.600813661432654356e-01;-8.034309487854707915e-03;9.387363132117390943e-03;-1.818483049957857201e-02;-1.896541994529262962e-02
5.255661683428879821e-02;5.238666167807222163e-01;-4.291345667347204462e-02;-7.734099914499595330e-02;-5.500703837294394077e-02;5.269845556653169477e-02
9.089265363282261756e-02;5.720388851045408174e-01;-8.641235805176898654e-02;-1.084543109412728773e-01;-9.140900507277312237e-02;4.159765260044001600e-02
-1.594406166637041267e-01;4.674610416933080125e-03;-7.562006948805093109e-02;4.341620923198301063e-01;-4.140778787185507848e-01;1.754775706163737015e-01
3.525864241014729783e-02;1.611790387619580489e-01;1.488618879951207619e-01;1.811733956882696506e-01;1.216626527758451065e-01;-1.845547067167438438e-01
-2.438024568339339226e-02;5.168879048609192201e-02;-2.074452003024257751e-01;-9.522570222404371995e-03;1.014928027669075306e-01;-6.025233294375802184e-02
-3.169336878339364394e-01;-3.409726247668529164e-01;3.530825482976551744e-02;-1.846348711280465169e-02;9.629304025138436807e-02;1.234937754577507610e-02
-1.106352510829196056e-01;6.452739188887368291e-03;1.464648091718623139e-02;9.481370502539873679e-03;5.429646364051492723e-03;1.877348774841441914e-03
-1.180703331566344966e-01;7.300991340134915797e-02;-2.569175165535501904e-02;8.608037269267754255e-02;1.240157216624811556e-02;6.905019175642376598e-03
-4.357369749724816776e-02;3.773522758629013762e-01;3.781323434114377408e-02;-1.717077404796310547e-02;9.009797186331092861e-03;5.811317043618813294e-02
-1.318946178601169139e-01;-6.921943883857951951e-02;-2.428193383081663544e-03;7.043086385065583377e-02;5.981048190483736343e-02;-2.993747714579594182e-02
-1.042344995752941955e-01;3.988146004698306379e-01;-5.485434036410576780e-02;-6.568981700730376627e-02;1.340271421699273241e-02;5.335233875816539073e-02
7.284101670858106337e-02;5.648183340981655087e-01;-7.545525426884894249e-02;-9.156848924250333976e-02;-6.216917264184220610e-02;5.342234666737007837e-02
-1.048399063345838711e-01;2.533696817423766387e-02;-1.544461239788560702e-01;1.243240652618713034e-02;2.866191506972921854e-02;-2.350735152407141745e-02
-2.575065316970362450e-01;-2.152258947980441872e-01;-1.099632807639959811e-02;1.886373086115992678e-02;-1.971604661933544153e-02;-3.240904716642707684e-02
-1.251183219740192865e-01;1.387443260726222150e-01;-7.794474584763414794e-03;5.827727995069401784e-02;8.152094609340018033e-03;-7.930643853776488117e-02
-1.601176539691408496e-01;4.061800223294354528e-01;2.184528600708089685e-01;7.587281736562856427e-02;-1.090069680941938429e-01;2.630107984010816580e-01
-4.548624520427824724e-01;-8.085760739720301293e-01;-5.665023563866191519e-02;-2.782545251450292412e-01;-1.221672004699995706e-01;2.181610738525681659e-01
-5.308329579128731601e-02;3.973897137205746888e-01;4.118224517046197020e-02;-2.227391593205343620e-02;2.162091133271888677e-02;4.117708908543876722e-02
-1.599590553189444708e-01;9.834828454335986514e-02;9.100313385635015739e-02;3.799035393587337772e-01;-2.729554901529385735e-01;1.135781572330935435e-01
1.436833434779672194e-02;7.880982207582005739e-01;9.920475264555907169e-02;1.466755417090650049e+00;-3.489193810180945543e-01;1.252906585544257545e-01
-2.335160470373967290e-01;1.020941681054201716e-01;-1.768824374991902204e-01;3.145648412949372807e-01;7.348804461839966717e-02;-1.979665771626769044e-01
1.000642423107216301e-02;-2.053782756389702091e-01;2.651479436590876704e-01;-9.085708311301494977e-02;5.780884395396642672e-01;-2.136781129219687825e-02
1.221809276882489075e-02;4.392690141775279500e-01;-4.664656655417197609e-03;-4.353355568473547127e-02;-6.370477743966302016e-03;5.638104060883389335e-02
-1.027083078738161015e-01;8.406928024334801852e-02;-2.985154129048268185e-02;2.764801697948891454e-02;4.473176230088508204e-02;5.624889624797778723e-03
-3.729035949120234061e-01;-4.735161765874110196e-01;3.662569154967509344e-01;-1.410109652503583333e-01;4.250085685294233695e-01;1.158198596435646849e-01
-3.910541166306085725e-01;-3.334928160694352606e-01;-4.776702744213303514e-02;-2.398723202615169262e-02;-3.458659029829370263e-02;-1.909225281946175246e-02
-1.487903911416189606e-01;1.935536565060026054e-02;-3.883395107249089373e-03;2.168919288514177014e-03;1.253635117955608121e-02;1.521119337779045996e-02
-2.815236282508911669e-01;-3.940329127518789609e-01;3.407982697758920043e-01;-5.988833320596403942e-02;5.111795434691053241e-01;5.688162020286846587e-02
-3.581354362865201701e-01;-3.210503545475438258e-01;2.886433704197908234e-01;-5.254161515698620166e-02;3.510842134857182217e-01;1.952127957174705497e-02
-4.825567159693232300e-02;1.642696762148575518e-01;-5.194156436097371876e-02;2.949462886983724580e-02;4.861710732532507212e-02;1.239730532698454096e-02
-2.969288496682771505e-01;-2.879540434017229256e-01;-1.847892832583201278e-02;2.079425737328527077e-02;-1.691215349202656801e-02;3.066975697070755281e-03
-2.522321043765667903e-01;-3.609587439627787719e-01;3.693827782075648769e-01;-6.535489000537630933e-02;5.188657857500589277e-01;7.786621873995031029e-02
1.309880278550891453e-01;6.177736088499060640e-01;-7.885878230601454930e-02;-1.474289348139020128e-01;-1.096246148773199480e-01;6.087528164358178839e-02
9.473107561140393929e-02;-3.101788566600801600e-01;5.417397136159294302e-01;1.851173901376664543e-01;3.866334120679938424e-01;-3.342630610281493997e-01
-4.494012434196863193e-02;1.915894844232087502e-01;-1.818325428982406691e-02;1.392568810907015252e-02;3.753191819250836087e-02;2.274319033977998533e-02
-2.932634949305019112e-01;-2.928689053097696671e-01;-5.074677774816969966e-02;-4.273244951986128319e-04;-5.977833888127707766e-03;-2.720505872004407716e-02
-2.569044427563681454e-01;-1.965814668346966276e-01;-6.167666191755868596e-03;2.285995897493106957e-02;-1.491180084879833133e-02;-3.553853956555393101e-02
-2.378224419750155083e-01;-1.435341890748517701e-01;-1.208766320823699905e-02;2.537397387922946806e-02;8.245899964798917084e-03;-6.876727804753578893e-03
-1.654619806063827303e-01;9.789991014611558462e-02;-3.863231901718835321e-02;1.263672955033235887e-02;2.871491988375746152e-02;-5.275841632177697207e-03
-1.435344678649873307e-01;3.134899942677654705e-01;3.571035362550861736e-01;-1.036691148625280001e-01;-1.742676953830523401e-01;-2.327809789315879729e-01
-2.180195832797200417e-01;-1.642722165617852559e-01;4.959899933823162278e-03;5.534564932030146267e-02;3.006039779608248898e-03;-6.905138379326008005e-03
-3.258661397342212940e-01;-3.273062888368703516e-01;-1.752890847283808742e-02;-2.971385207095493877e-02;8.228055184806527464e-03;-1.271299347453496049e-02
-2.012563768606237258e-01;-1.008537867799057519e-01;-3.272472376112560422e-02;5.630273565837441013e-02;4.848258561668795062e-03;-6.752543620405973730e-03
1.175594961564644658e-01;4.143542260535768573e-01;1.245358396566198685e-02;1.112044463936116667e+00;-2.096712364361653091e-01;1.153829896407843614e-01
-5.674208438486594286e-01;2.718196219197213104e-01;7.541365653818737393e-03;3.765048280603538328e-02;-1.785769599382579231e-01;-1.298557439069268800e-02
-4.560434169330062626e-01;-2.074390222237661174e-01;2.517265650069352816e-03;4.205033847661731466e-02;-2.010428245079603493e-01;-1.776197158388210379e-02
-5.419224982453505479e-01;3.396839712213754470e-01;-1.910059392662915786e-02;2.217253023110983545e-02;-1.113461337783708816e-01;1.201157063835408580e-02
-1.159148245695016954e-01;-2.969881968222698801e-02;1.195825924245584593e-01;5.188310966951024256e-02;-6.112813456293399866e-02;-1.372158480056076546e-01
-2.428966287248451525e-02;1.029315068502873881e-01;-2.759997811601750950e-01;-1.028847120619768999e-03;1.019881495745637995e-01;-1.315664333690318710e-01
-5.338783380126795042e-02;7.898855933110754401e-02;-1.541991152789888853e-01;-1.114913718317596392e-02;3.273212970355776630e-02;-3.021441640146278057e-02
-2.275702803481768899e-01;-1.293103397683403877e-01;-1.879682894747465582e-02;2.989515731073720192e-02;9.789949513727337627e-03;-6.319210225100661653e-03
-5.121561545422991663e-02;3.316184500406044178e-01;3.087054253085799033e-02;-7.887976696357873810e-03;1.436173436134318034e-02;4.198747209657544693e-02
-4.197551256082451832e-02;3.435198863466849550e-01;2.764933762068556497e-02;-9.623091777380929010e-03;2.402603883140903493e-02;5.279568210019935925e-02
-1.655686918035101929e-01;-8.075918890557159946e-02;-1.812952382842296546e-03;4.963456309856013882e-02;1.346381729381784451e-02;-1.898186825037632280e-02
-1.496583074061643426e-01;7.166042904131194463e-03;-1.302724062278753404e-02;4.236162998029082555e-02;-1.077797602931498955e-02;1.885889362025856136e-02
-1.454871264419619892e-01;8.068272809748359975e-02;-2.746125975937052394e-03;2.049222650230615381e-02;2.540618497022004846e-02;-9.146899823611352731e-03
