2.178304925158743716e-03;-1.196829099870416789e-03;-5.417996892538023967e-04;2.950229012960217494e-03;-1.426024232663510114e-03;4.995367761079148828e-04;-1.853964775027440058e-03;-5.701763465195228576e-04
-4.004387715102319251e-04;1.262145419843078596e-03;3.577868524288244870e-04;4.850498648349295221e-03;-2.169742066096154703e-03;1.253123847499018314e-03;-2.405310630029436521e-03;-7.909486844639788527e-04
4.291695285880066900e-03;-5.938033123914845945e-03;-1.999526010100230282e-03;8.777700419335527065e-04;-6.854136679908430377e-04;6.352306512140224598e-04;-2.388634682814428419e-03;-7.618093087140033731e-04
-4.168430332830176492e-03;7.227687313985384568e-04;1.282170228418940891e-04;4.726635276573032569e-03;-1.822599173731339695e-03;2.415476142445786454e-04;-2.604750369745350517e-03;-6.663780076687507480e-04
-4.938342714262758393e-03;-2.246089477876725925e-04;-4.513235261857699251e-04;3.815452856077880886e-03;-1.399336297254264545e-03;-4.697347286062476812e-04;-3.002793564753530094e-03;-7.042879882204311059e-04
-3.209847945440470317e-03;5.289007927911210626e-04;-1.032004213111321011e-04;4.072566806017140738e-03;-1.630816457543672647e-03;-9.039307906640511587e-05;-2.802848600840612218e-03;-7.270675051914911487e-04
-1.916214065930076788e-03;4.497737545240672839e-03;-3.494581189284292526e-04;5.282131328059213498e-04;-5.666938874165586976e-04;2.530349424716212708e-04;-2.123332421022285088e-03;-4.215392910696568927e-04
-9.631680703657615351e-04;2.720857376698932600e-03;6.420469343004762443e-04;4.002566249132160150e-03;-1.722550560414789654e-03;9.915103506517408509e-04;-1.561667614633274704e-03;-5.419964527979168837e-04
-7.017152153741675231e-03;-1.081281539916088526e-03;-5.614121396050637943e-04;3.632924968616594967e-03;-1.096048771600864656e-03;-6.220654333207863585e-04;-2.695635370215134202e-03;-6.164437673109005207e-04
5.383071665261435039e-03;-5.477379882708238203e-03;-1.730720520740361033e-03;3.383790759598524290e-04;-5.245938233739584882e-04;7.133652974133826430e-04;-2.239084950455400708e-03;-7.548888230524835891e-04
4.217644762000689537e-03;-4.796575855616191583e-03;-1.407551014913868258e-03;1.472360664029497652e-03;-9.601426756548338227e-04;8.221616071407920326e-04;-2.671770042272937282e-03;-7.078367279786715836e-04
-1.212563853918037244e-03;-3.621745048514550124e-04;1.239009611552710174e-04;3.554550178474384647e-03;-1.532040764968478673e-03;6.802813036847917515e-04;-2.221771619772895320e-03;-5.175568455373022458e-04
9.184484362993527301e-03;-4.043047023754826148e-04;1.270461180619560093e-01;-1.427306836923546672e-02;1.521044373723369567e-03;1.640825821150959651e-02;8.505942959246236539e-05;2.271575721726614740e-03
-2.881252490569241424e-03;1.285607053910140212e-04;1.585428877797470562e-04;4.269174253527630893e-03;-1.767665465787083244e-03;2.211817352283312692e-04;-3.040364188319797517e-03;-5.719432207121040793e-04
4.177093400642452152e-03;-3.102341728037130361e-03;-9.946047039671780145e-04;1.867092582771429738e-03;-9.305639291202310844e-04;6.645175835500229675e-04;-1.725680279674588662e-03;-5.531544597580701937e-04
8.351080389387638761e-03;-8.147183949022208591e-03;-1.935278618098114920e-03;-1.556316168143932451e-03;2.542817106514912943e-04;5.520644253555556874e-04;-1.302733278144100346e-03;-4.902093748431139274e-04
1.813354295415803676e-03;-8.825643564338189989e-05;-7.051341295988834386e-04;3.766223324356960528e-03;-1.635785601440488618e-03;5.313626758627573200e-04;-2.519483844082756260e-03;-8.302560871319144501e-04
2.451462208282306071e-03;2.334716324686364128e-02;-4.824318250009812514e-03;-2.327210871750511403e-02;5.552223493043241878e-03;8.459626714933093233e-03;-4.209298757594969603e-03;-2.300567381620029304e-03
-5.446436460568849364e-03;5.172006735910994512e-04;2.643026516526620273e-06;4.514535587913648396e-03;-1.765813451756050294e-03;1.343902643426247810e-05;-2.810092486055743976e-03;-6.895997209950351006e-04
1.915376994329612238e-03;1.103704154922139670e-02;-2.029314760194747807e-03;-6.862161900921292731e-03;1.315014772505083973e-03;2.474752712338650941e-03;-1.582966370565592421e-03;-9.770582705775679964e-04
-5.541320012898162759e-04;2.135326976871354532e-03;1.234026243631840877e-03;5.159852982681777459e-03;-1.897320441248673967e-03;-5.250440411084903196e-04;-7.608316225102628545e-04;-5.981079513019695558e-04
2.138871767571251872e-03;8.461928893786532487e-04;-6.820614469121897378e-04;1.155265063396260835e-03;-9.564294925002908348e-04;1.211680181112619612e-03;-2.184060148715723584e-03;-6.702094737445948294e-04
3.489836962552247610e-03;-3.817698696051462139e-03;-9.106291299202836633e-04;1.954444793646211743e-03;-1.015667792882386311e-03;1.628837453070479629e-04;-1.717006073736280407e-03;-7.245614001170190294e-04
-7.961169782625912572e-03;-2.874045110407655876e-04;-2.999310889521001060e-04;3.643208830629920958e-03;-1.080108075270886508e-03;-8.553628644237650175e-04;-2.128991384760905211e-03;-4.734552532065756741e-04
7.315354087895358133e-03;-7.310605081085450388e-03;1.443327042172732819e-02;-4.584121570852250048e-03;1.217217291477397812e-03;1.432986907081183411e-03;-1.184797998428439771e-04;1.445841533055929214e-04
-3.769095706022338767e-03;5.893309850027352546e-03;-3.819957636378519452e-04;-1.494976590446570833e-03;8.250909796500976973e-08;1.052335318303586559e-03;-2.299473428925351629e-03;-1.118541077121090651e-04
1.212266878814342950e-03;-5.431365913873925600e-04;-3.301708043679983879e-05;3.164422324178250284e-03;-1.439550873793254710e-03;4.677923881031430709e-04;-1.866499685212200544e-03;-6.371545200164742363e-04
7.414276936341251956e-03;-7.619614653301566738e-03;-2.013926214658823353e-03;-1.150769509826360002e-03;6.789276676118821316e-05;6.022356397190379521e-04;-1.519445379770491874e-03;-6.135241749125416475e-04
-1.155884528416542626e-04;6.427615451419461728e-04;-7.857806050134242626e-04;2.060737688223970420e-03;-1.089098717138809857e-03;5.404298367485960153e-04;-2.255027092817885482e-03;-5.077188160418097482e-04
3.080940827511993203e-05;-1.456164172302390914e-03;-1.849469000524052442e-03;3.621123089611156132e-03;-1.657501927176374549e-03;4.983063522742573002e-04;-2.861594174659343702e-03;-7.249519793135086963e-04
4.834366670492177935e-03;-4.061354306873004097e-03;-1.331912411478924268e-03;1.395238693774039336e-03;-7.623201776247903435e-04;4.561519929675664242e-04;-2.214869085105807336e-03;-7.014527566455098975e-04
-3.711211259241169180e-04;2.456807014780113419e-03;3.146777836843901916e-04;5.449540024315279937e-03;-1.718487647623620843e-03;-1.159590987772406026e-03;1.104960018371864026e-03;-7.822919009593999216e-04
5.189376138872216562e-03;1.194635053683250434e-03;7.485993152882963741e-02;-7.481956322417010301e-03;3.898396337030193728e-04;8.964597870803161714e-03;-9.792264608657738536e-04;1.611986653694158196e-03
1.996976473829841642e-02;-2.514582332071987197e-02;-2.600129841791811672e-03;-2.462857474173685279e-02;1.145138329089936784e-02;-8.398450034856100657e-03;1.666450427319465452e-02;3.931522336845491399e-03
1.644127827075454349e-03;2.573950535194674473e-04;-2.325214940312961157e-04;3.478673035342067649e-03;-1.786136595402898876e-03;2.322969694504592106e-03;-1.363743788942544050e-03;-5.055244411557682001e-04
5.001940597180444710e-03;-4.237926756011702392e-03;-1.585283015079866223e-03;1.469303310203059782e-03;-8.721794631341205171e-04;8.997915585280143571e-04;-1.761689363831143041e-03;-5.970100689988804259e-04
-1.016318570025301045e-03;-1.178679614368779776e-03;-8.673438500847226867e-04;3.324839026216194152e-03;-1.516380857019314354e-03;4.947648231657537357e-04;-2.928902962751800745e-03;-7.453262942380747000e-04
2.598117607553780770e-03;-4.610744129368617335e-03;-1.818983029025081095e-03;2.038491833864749733e-03;-1.147195505878091963e-03;1.135525160771758829e-03;-2.432434053324953639e-03;-7.372698631413431535e-04
3.594819779974262226e-03;-5.353583031425941142e-03;-1.942673073662986531e-03;1.284749869771778649e-03;-8.327507954011136200e-04;4.857106759493986506e-04;-2.781300525681105855e-03;-8.049958148488714016e-04
