8.010231971740722656e+00;9.622424316406250000e+01
-6.403030395507812500e+01;-2.263998222351074219e+01
-3.578419876098632812e+01;-8.377585601806640625e+01
6.742139434814453125e+01;9.128306579589843750e+01
7.770433044433593750e+01;8.058542633056640625e+01
9.131012916564941406e+00;9.625162482261657715e-01
6.731181144714355469e+00;1.502036952972412109e+01
-4.569655990600585938e+01;1.358820438385009766e+01
-1.300838756561279297e+01;-8.581833648681640625e+01
-6.830432128906250000e+01;1.288963031768798828e+01
-5.085343170166015625e+01;3.104338836669921875e+01
1.959763908386230469e+01;9.792353057861328125e+01
-5.320513153076171875e+01;-1.219285488128662109e+01
3.985527420043945312e+01;8.319661712646484375e+01
7.568411254882812500e+01;8.640435028076171875e+01
-4.865913391113281250e+01;1.262198829650878906e+01
-4.353370285034179688e+01;-7.361263275146484375e+01
-4.217800903320312500e+01;4.500723648071289062e+01
1.098885250091552734e+01;6.948054504394531250e+01
4.401005172729492188e+01;-1.082679977416992188e+02
2.122172355651855469e+01;9.672075653076171875e+01
8.441082954406738281e+00;3.776602029800415039e+00
1.779247665405273438e+01;5.688445091247558594e+00
1.710328292846679688e+01;1.541781806945800781e+01
-2.484604835510253906e+00;-3.577798080444335938e+01
4.480712127685546875e+01;1.018884124755859375e+02
-5.328532791137695312e+01;3.834331512451171875e+01
-6.127535820007324219e+00;-4.198490524291992188e+01
-9.828103065490722656e+00;-1.039476165771484375e+02
-7.198480224609375000e+01;1.034880256652832031e+01
-6.224460601806640625e+00;-4.068886947631835938e+01
-8.168520927429199219e+00;-4.204071044921875000e+01
-3.723196411132812500e+01;6.473236083984375000e+01
-3.272863006591796875e+01;-8.995844268798828125e+01
-6.040262222290039062e+00;-4.041196060180664062e+01
8.068979644775390625e+01;6.961074829101562500e+01
1.088620948791503906e+01;-3.898459625244140625e+01
-3.443462371826171875e+01;7.049138641357421875e+01
-3.060515022277832031e+01;-9.862055206298828125e+01
-4.688765716552734375e+01;-6.272228240966796875e+01
-5.714699554443359375e+01;-4.984177017211914062e+01
-5.804038619995117188e+01;3.045114707946777344e+01
3.304128646850585938e+01;4.485400390625000000e+01
-4.706239318847656250e+01;-4.868872070312500000e+01
-2.237675857543945312e+01;-1.038452453613281250e+02
-6.504901123046875000e+01;-3.217931747436523438e+01
1.971616744995117188e+01;3.931572437286376953e+00
-1.087927436828613281e+01;2.338522911071777344e+01
-2.064039993286132812e+01;-7.944645690917968750e+01
-1.098172473907470703e+01;2.494883155822753906e+01
-4.200960540771484375e+01;-1.867077636718750000e+01
-4.464170837402343750e+01;1.384957695007324219e+01
-4.769011306762695312e+01;1.420168209075927734e+01
-5.844765853881835938e+01;-4.579969787597656250e+01
8.735877990722656250e+00;9.632220458984375000e+01
1.100741195678710938e+01;9.377012634277343750e+01
-5.755138397216796875e+01;-1.952532577514648438e+01
-6.225326538085937500e+01;4.445552825927734375e+00
-6.060708618164062500e+01;3.308911514282226562e+01
-6.590687561035156250e+01;4.762986755371093750e+01
-5.958206176757812500e+01;-3.111948585510253906e+01
7.215013122558593750e+01;-4.093878269195556641e+00
2.262887001037597656e+01;-1.145526885986328125e+02
2.625114440917968750e+01;8.799693107604980469e+00
-3.395584583282470703e+00;-8.250263214111328125e+01
-4.919032287597656250e+01;-2.523401641845703125e+01
-5.962684631347656250e+01;-3.344645309448242188e+01
-3.012986421585083008e+00;-8.449810028076171875e+01
-6.579262542724609375e+01;4.447177886962890625e+01
1.439821720123291016e+00;-2.883868408203125000e+01
-3.941872406005859375e+01;-8.196236419677734375e+01
-2.299835777282714844e+01;9.842253684997558594e+00
-5.774957656860351562e+01;3.153823471069335938e+01
1.767420196533203125e+01;1.528886413574218750e+01
7.624249267578125000e+01;7.339110565185546875e+01
-5.291847229003906250e+01;-5.960002136230468750e+01
1.517691421508789062e+01;-1.211817703247070312e+02
-6.378740692138671875e+01;-9.017536163330078125e+00
-5.583051681518554688e+01;3.686635971069335938e+01
-4.480178833007812500e+01;-7.190267181396484375e+01
1.063718795776367188e+01;-1.109237670898437500e+02
-3.870763397216796875e+01;-8.683319854736328125e+01
-7.334432220458984375e+01;7.788416862487792969e+00
3.484016799926757812e+01;9.826728057861328125e+01
-1.969071578979492188e+01;-1.108027038574218750e+02
-1.173979568481445312e+01;7.778234863281250000e+01
-5.898857879638671875e+01;-1.765796542167663574e+00
-1.144763374328613281e+01;-1.090283126831054688e+02
-6.941038513183593750e+01;1.165719318389892578e+01
-5.099973678588867188e+01;-2.912594032287597656e+01
8.496227264404296875e+01;5.253728485107421875e+01
7.354617309570312500e+01;-8.217605590820312500e+00
-4.556527328491210938e+01;-3.789294433593750000e+01
3.922588348388671875e+01;-1.169139099121093750e+02
-1.714338111877441406e+01;4.880794525146484375e+01
5.466086578369140625e+01;1.026831817626953125e+02
6.446317291259765625e+01;8.667871093750000000e+01
-1.472283077239990234e+01;6.273868942260742188e+01
8.726358413696289062e+00;-9.251076507568359375e+01
6.037041187286376953e+00;-1.014554901123046875e+02
1.991340065002441406e+01;1.262965488433837891e+01
-3.768174743652343750e+01;5.145475769042968750e+01
4.101356124877929688e+01;1.045261306762695312e+02
-7.137297821044921875e+01;-2.143857192993164062e+01
-5.934119796752929688e+01;-4.832777500152587891e+00
-3.644295501708984375e+01;7.160773468017578125e+01
2.442224121093750000e+01;8.022102355957031250e+01
-4.571417617797851562e+01;-3.054160690307617188e+01
3.008606529235839844e+01;5.371459197998046875e+01
6.874400329589843750e+01;8.462193489074707031e+00
3.100267219543457031e+01;9.401225280761718750e+01
1.447838068008422852e+00;-1.133537673950195312e+02
-1.091775417327880859e+01;-9.459801483154296875e+01
-4.715924453735351562e+01;4.696195602416992188e+01
2.502215194702148438e+01;-1.162644805908203125e+02
-5.810262298583984375e+01;1.929175758361816406e+01
-4.457907867431640625e+01;6.472419738769531250e+01
-1.373682308197021484e+01;-1.130375213623046875e+02
2.937242984771728516e+00;-1.207290115356445312e+02
-5.369791412353515625e+01;-6.059364700317382812e+01
3.070060157775878906e+01;-3.830380630493164062e+01
-1.077560424804687500e+01;9.271417617797851562e+00
-6.426843261718750000e+01;2.620154953002929688e+01
-5.415926742553710938e+01;-4.982095718383789062e+01
-1.185177445411682129e+00;-9.752336120605468750e+01
-2.354900932312011719e+01;7.247467041015625000e+01
4.929946899414062500e+01;1.041171112060546875e+02
-2.058234596252441406e+01;-8.947705078125000000e+01
-1.176200008392333984e+01;-1.086239013671875000e+02
7.389846324920654297e+00;-1.063119354248046875e+02
-5.427922439575195312e+01;-1.482062053680419922e+01
-5.870309066772460938e+01;-9.578257560729980469e+00
-4.199913406372070312e+01;-6.574568176269531250e+01
2.907348632812500000e+00;-1.180591049194335938e+02
4.545368194580078125e+01;8.158065032958984375e+01
8.949754333496093750e+01;4.108288955688476562e+01
-5.045229721069335938e+01;-5.843009567260742188e+01
-1.320763587951660156e+01;8.717659759521484375e+01
6.668611526489257812e+00;9.044386291503906250e+01
4.983122634887695312e+01;9.489228820800781250e+01
-4.489267349243164062e+01;5.101946640014648438e+01
-1.037461948394775391e+01;8.700733947753906250e+01
6.371332168579101562e+01;8.693436431884765625e+01
-4.477242469787597656e+00;-1.166733169555664062e+02
-2.595618438720703125e+01;-7.992987823486328125e+01
-9.352232933044433594e+00;9.147309875488281250e+01
1.325989246368408203e+01;-1.191766357421875000e+02
-3.958600234985351562e+01;-7.622279357910156250e+01
3.713038682937622070e+00;7.114025115966796875e+01
7.854852294921875000e+01;6.268983459472656250e+01
9.567026138305664062e+00;-1.215522689819335938e+02
-5.075761032104492188e+01;3.706343078613281250e+01
-6.703445434570312500e+01;5.732777595520019531e+00
2.852350234985351562e+01;-1.163228302001953125e+02
-2.025684547424316406e+01;2.107695388793945312e+01
3.106874847412109375e+01;1.034318161010742188e+02
-6.155159759521484375e+01;4.277819442749023438e+01
8.937158966064453125e+01;4.370878219604492188e+01
-6.192204284667968750e+01;9.243484497070312500e+00
-3.482907485961914062e+01;-5.014133071899414062e+01
4.205162429809570312e+01;8.352325439453125000e+01
-8.532849311828613281e+00;2.316585159301757812e+01
8.484103202819824219e+00;4.871412754058837891e+00
-2.491414070129394531e+01;-1.036258850097656250e+02
1.977141380310058594e+01;-1.211919326782226562e+02
-5.942091464996337891e+00;-1.129931106567382812e+02
1.789878273010253906e+01;5.793146133422851562e+00
2.368571281433105469e+01;5.479149627685546875e+01
5.554290771484375000e+01;8.567137908935546875e+01
-2.907756805419921875e+01;-7.922363281250000000e+01
2.591456413269042969e+01;1.038511428833007812e+02
1.693659400939941406e+01;1.046870117187500000e+02
2.775554275512695312e+01;-1.165425720214843750e+02
7.704161071777343750e+01;8.080004882812500000e+01
-4.309677886962890625e+01;5.156395339965820312e+01
-3.809456634521484375e+01;-8.110268402099609375e+01
3.138990974426269531e+01;9.762568664550781250e+01
1.915745353698730469e+01;9.031956481933593750e+01
-2.684189224243164062e+01;-9.016808319091796875e+01
-4.958487701416015625e+01;4.402052307128906250e+01
-2.211453247070312500e+01;-1.088040924072265625e+02
-8.731961250305175781e+00;8.760894012451171875e+01
4.602501690387725830e-01;8.803326416015625000e+01
-5.766389465332031250e+01;-4.332977676391601562e+01
2.992376708984375000e+01;9.781524658203125000e+01
-1.826613616943359375e+01;-1.102394790649414062e+02
-6.088389587402343750e+01;-2.046380615234375000e+01
-5.985227584838867188e+01;-3.219635009765625000e+01
-5.019751739501953125e+01;-6.319028472900390625e+01
-1.183274173736572266e+01;8.678182220458984375e+01
-1.033371257781982422e+01;7.792225646972656250e+01
-6.409882545471191406e+00;-1.149127349853515625e+02
7.898885345458984375e+01;6.118281936645507812e+01
1.362160682678222656e+01;5.658474445343017578e+00
8.657418060302734375e+01;4.963980484008789062e+01
-4.868434143066406250e+01;-2.419431877136230469e+01
-6.634620666503906250e+01;1.945701408386230469e+01
-1.266219234466552734e+01;4.946306228637695312e+01
-6.105508804321289062e+01;3.581003570556640625e+01
-3.287648010253906250e+01;-9.404060363769531250e+01
-2.090099716186523438e+01;2.326168251037597656e+01
1.959280395507812500e+01;1.004799194335937500e+02
-7.533668518066406250e+01;-1.994192004203796387e+00
-3.461697387695312500e+01;5.787253570556640625e+01
-6.026433467864990234e+00;9.186913299560546875e+01
-1.160794448852539062e+01;7.668061065673828125e+01
-4.905244445800781250e+01;-6.720825958251953125e+01
1.769394111633300781e+01;-1.193246002197265625e+02
2.099682331085205078e+00;-1.167410888671875000e+02
1.764129066467285156e+01;9.632017517089843750e+01
3.963244247436523438e+01;1.016621704101562500e+02
6.262530899047851562e+01;-7.495779991149902344e-01
6.264340877532958984e+00;-1.081113052368164062e+02
-3.004782295227050781e+01;6.948249816894531250e+01
-1.556221485137939453e+01;5.181774902343750000e+01
-4.400342178344726562e+01;6.077534866333007812e+01
-4.275373077392578125e+01;-8.669988250732421875e+01
-5.570627593994140625e+01;-5.913063812255859375e+01
6.254763793945312500e+01;7.937915039062500000e+01
-5.010113525390625000e+01;5.341721343994140625e+01
7.186477184295654297e+00;1.359496688842773438e+01
2.971897315979003906e+01;-1.203290710449218750e+02
6.696245574951171875e+01;5.064902305603027344e+00
9.356454849243164062e+00;7.249372959136962891e+00
3.232910156250000000e+01;1.034431381225585938e+02
2.568665122985839844e+01;5.130892562866210938e+01
4.486669158935546875e+01;-1.099501342773437500e+02
-6.506434631347656250e+01;9.588036537170410156e+00
-7.441905212402343750e+01;1.137498950958251953e+01
-2.355171394348144531e+01;-1.025528182983398438e+02
-3.271799468994140625e+01;-5.443440246582031250e+01
-4.599045944213867188e+01;3.404346466064453125e+01
-1.918110275268554688e+01;-1.041071014404296875e+02
-2.894378852844238281e+01;-9.998847198486328125e+01
-7.268022918701171875e+01;-7.415057659149169922e+00
1.602096939086914062e+01;9.003728485107421875e+01
-1.996465492248535156e+01;5.038698959350585938e+01
-5.515687561035156250e+01;5.145566558837890625e+01
-6.833145141601562500e+01;4.019458389282226562e+01
-5.951704025268554688e+01;-3.194327354431152344e+01
7.264282989501953125e+01;-2.164081811904907227e+00
5.193249893188476562e+01;1.007015151977539062e+02
-5.866429519653320312e+01;-2.131683921813964844e+01
6.538673400878906250e+00;-1.075742492675781250e+02
-1.067562484741210938e+01;8.601180267333984375e+01
3.739098072052001953e+00;9.074681854248046875e+01
-5.362065505981445312e+01;-2.954895210266113281e+01
