-5.381360277188187990e-02;3.332208084345514854e-01;3.994823419660366304e-02
-1.834811441042134839e-01;-7.652567664636032718e-02;-6.106636318671861824e-03
-2.844246018777201179e-01;-2.600813661432657131e-01;-8.034309487854647200e-03
5.255661683428833331e-02;5.238666167807225493e-01;-4.291345667347194748e-02
9.089265363282214572e-02;5.720388851045410394e-01;-8.641235805176886164e-02
-1.594406166637039324e-01;4.674610416933398446e-03;-7.562006948805098661e-02
3.525864241014713130e-02;1.611790387619579101e-01;1.488618879951206508e-01
-2.438024568339353104e-02;5.168879048609189425e-02;-2.074452003024255253e-01
-3.169336878339359398e-01;-3.409726247668531385e-01;3.530825482976548968e-02
-1.106352510829195779e-01;6.452739188887151450e-03;1.464648091718628690e-02
-1.180703331566346354e-01;7.300991340134894980e-02;-2.569175165535492536e-02
-4.357369749724848002e-02;3.773522758629011542e-01;3.781323434114378101e-02
-1.318946178601166919e-01;-6.921943883857976931e-02;-2.428193383081593722e-03
-1.042344995752944870e-01;3.988146004698304714e-01;-5.485434036410564290e-02
7.284101670858045274e-02;5.648183340981658418e-01;-7.545525426884881759e-02
-1.048399063345838989e-01;2.533696817423750081e-02;-1.544461239788558760e-01
-2.575065316970359675e-01;-2.152258947980444370e-01;-1.099632807639957556e-02
-1.251183219740193697e-01;1.387443260726221594e-01;-7.794474584763368824e-03
-1.601176539691409606e-01;4.061800223294347867e-01;2.184528600708088852e-01
-4.548624520427819728e-01;-8.085760739720305734e-01;-5.665023563866196377e-02
-5.308329579128773928e-02;3.973897137205747443e-01;4.118224517046190081e-02
-1.599590553189444153e-01;9.834828454335997616e-02;9.100313385635011576e-02
1.436833434779636980e-02;7.880982207582017951e-01;9.920475264555871087e-02
-2.335160470373967845e-01;1.020941681054201439e-01;-1.768824374991901094e-01
1.000642423107225495e-02;-2.053782756389701258e-01;2.651479436590873373e-01
1.221809276882450737e-02;4.392690141775281720e-01;-4.664656655417166384e-03
-1.027083078738160182e-01;8.406928024334785199e-02;-2.985154129048262286e-02
-3.729035949120231841e-01;-4.735161765874107420e-01;3.662569154967503238e-01
-3.910541166306081284e-01;-3.334928160694354271e-01;-4.776702744213298657e-02
-1.487903911416187663e-01;1.935536565060007666e-02;-3.883395107249064653e-03
-2.815236282508909449e-01;-3.940329127518792385e-01;3.407982697758913937e-01
-3.581354362865197816e-01;-3.210503545475437703e-01;2.886433704197902128e-01
-4.825567159693244096e-02;1.642696762148573852e-01;-5.194156436097363549e-02
-2.969288496682767620e-01;-2.879540434017230921e-01;-1.847892832583198156e-02
-2.522321043765662907e-01;-3.609587439627788830e-01;3.693827782075642663e-01
1.309880278550886734e-01;6.177736088499062861e-01;-7.885878230601441052e-02
9.473107561140409194e-02;-3.101788566600805486e-01;5.417397136159288751e-01
-4.494012434196869438e-02;1.915894844232086669e-01;-1.818325428982407038e-02
-2.932634949305017447e-01;-2.928689053097700001e-01;-5.074677774816959558e-02
-2.569044427563680344e-01;-1.965814668346967109e-01;-6.167666191755806146e-03
-2.378224419750153695e-01;-1.435341890748520199e-01;-1.208766320823691058e-02
-1.654619806063825915e-01;9.789991014611533482e-02;-3.863231901718829076e-02
-1.435344678649877193e-01;3.134899942677653040e-01;3.571035362550857295e-01
-2.180195832797198474e-01;-1.642722165617855890e-01;4.959899933823234269e-03
-3.258661397342207944e-01;-3.273062888368702406e-01;-1.752890847283809783e-02
-2.012563768606235315e-01;-1.008537867799059046e-01;-3.272472376112558340e-02
1.175594961564644242e-01;4.143542260535778010e-01;1.245358396566192787e-02
-5.674208438486592065e-01;2.718196219197213104e-01;7.541365653818669738e-03
-4.560434169330060405e-01;-2.074390222237662840e-01;2.517265650069300774e-03
-5.419224982453504369e-01;3.396839712213753915e-01;-1.910059392662928970e-02
-1.159148245695017648e-01;-2.969881968222728638e-02;1.195825924245583344e-01
-2.428966287248463668e-02;1.029315068502874575e-01;-2.759997811601750395e-01
-5.338783380126806144e-02;7.898855933110746075e-02;-1.541991152789887187e-01
-2.275702803481764736e-01;-1.293103397683406097e-01;-1.879682894747458297e-02
-5.121561545423008316e-02;3.316184500406040847e-01;3.087054253085803196e-02
-4.197551256082474730e-02;3.435198863466850661e-01;2.764933762068555456e-02
-1.655686918035099708e-01;-8.075918890557177987e-02;-1.812952382842241686e-03
