-5.381360277188164398e-02;3.332208084345516519e-01;3.994823419660358671e-02;-8.022982243965784757e-03
-1.834811441042134283e-01;-7.652567664636018840e-02;-6.106636318671838405e-03;3.397498903658228292e-02
-2.844246018777201179e-01;-2.600813661432654356e-01;-8.034309487854654139e-03;9.387363132117368392e-03
5.255661683428851372e-02;5.238666167807223273e-01;-4.291345667347178788e-02;-7.734099914499611983e-02
9.089265363282234000e-02;5.720388851045411505e-01;-8.641235805176873674e-02;-1.084543109412730855e-01
-1.594406166637035438e-01;4.674610416933575388e-03;-7.562006948805115314e-02;4.341620923198302173e-01
3.525864241014732559e-02;1.611790387619578546e-01;1.488618879951204843e-01;1.811733956882697338e-01
-2.438024568339339573e-02;5.168879048609186649e-02;-2.074452003024253310e-01;-9.522570222404495160e-03
-3.169336878339362173e-01;-3.409726247668529719e-01;3.530825482976548968e-02;-1.846348711280483904e-02
-1.106352510829195501e-01;6.452739188887134103e-03;1.464648091718628864e-02;9.481370502539948272e-03
-1.180703331566343300e-01;7.300991340134900531e-02;-2.569175165535497740e-02;8.608037269267762581e-02
-4.357369749724822328e-02;3.773522758629009322e-01;3.781323434114377408e-02;-1.717077404796312975e-02
-1.318946178601166364e-01;-6.921943883857972768e-02;-2.428193383081600227e-03;7.043086385065584765e-02
-1.042344995752940984e-01;3.988146004698303604e-01;-5.485434036410569147e-02;-6.568981700730375239e-02
7.284101670858068867e-02;5.648183340981655087e-01;-7.545525426884877596e-02;-9.156848924250361732e-02
-1.048399063345838017e-01;2.533696817423744183e-02;-1.544461239788557927e-01;1.243240652618708177e-02
-2.575065316970360230e-01;-2.152258947980442150e-01;-1.099632807639950964e-02;1.886373086115987474e-02
-1.251183219740191754e-01;1.387443260726220762e-01;-7.794474584763476377e-03;5.827727995069403172e-02
-1.601176539691408496e-01;4.061800223294346757e-01;2.184528600708084412e-01;7.587281736562918877e-02
-4.548624520427828055e-01;-8.085760739720305734e-01;-5.665023563866185968e-02;-2.782545251450291302e-01
-5.308329579128747561e-02;3.973897137205745778e-01;4.118224517046189387e-02;-2.227391593205350212e-02
-1.599590553189440545e-01;9.834828454335997616e-02;9.100313385634983820e-02;3.799035393587342213e-01
1.436833434779876198e-02;7.880982207582020171e-01;9.920475264555790595e-02;1.466755417090651825e+00
-2.335160470373963959e-01;1.020941681054203520e-01;-1.768824374991903037e-01;3.145648412949373918e-01
1.000642423107200689e-02;-2.053782756389700981e-01;2.651479436590871153e-01;-9.085708311301501916e-02
1.221809276882469993e-02;4.392690141775278390e-01;-4.664656655417138628e-03;-4.353355568473546433e-02
-1.027083078738159766e-01;8.406928024334786587e-02;-2.985154129048258817e-02;2.764801697948887291e-02
-3.729035949120234616e-01;-4.735161765874105755e-01;3.662569154967499352e-01;-1.410109652503580835e-01
-3.910541166306080729e-01;-3.334928160694350940e-01;-4.776702744213281310e-02;-2.398723202615165445e-02
-1.487903911416188218e-01;1.935536565060011482e-02;-3.883395107249019984e-03;2.168919288514193060e-03
-2.815236282508912780e-01;-3.940329127518789054e-01;3.407982697758913937e-01;-5.988833320596380350e-02
-3.581354362865202257e-01;-3.210503545475436593e-01;2.886433704197899908e-01;-5.254161515698620166e-02
-4.825567159693230912e-02;1.642696762148574130e-01;-5.194156436097360774e-02;2.949462886983715906e-02
-2.969288496682770395e-01;-2.879540434017230366e-01;-1.847892832583191217e-02;2.079425737328524301e-02
-2.522321043765666793e-01;-3.609587439627787164e-01;3.693827782075638777e-01;-6.535489000537612891e-02
1.309880278550887844e-01;6.177736088499060640e-01;-7.885878230601445216e-02;-1.474289348139022626e-01
9.473107561140396704e-02;-3.101788566600802710e-01;5.417397136159285420e-01;1.851173901376668429e-01
-4.494012434196863887e-02;1.915894844232085836e-01;-1.818325428982397324e-02;1.392568810907015599e-02
-2.932634949305017447e-01;-2.928689053097695560e-01;-5.074677774816951925e-02;-4.273244951987485740e-04
-2.569044427563680344e-01;-1.965814668346965721e-01;-6.167666191755824361e-03;2.285995897493110426e-02
-2.378224419750153973e-01;-1.435341890748519367e-01;-1.208766320823689497e-02;2.537397387922940908e-02
-1.654619806063825638e-01;9.789991014611539033e-02;-3.863231901718822137e-02;1.263672955033234499e-02
-1.435344678649877748e-01;3.134899942677654150e-01;3.571035362550856185e-01;-1.036691148625278475e-01
-2.180195832797196809e-01;-1.642722165617854224e-01;4.959899933823201310e-03;5.534564932030144185e-02
-3.258661397342210164e-01;-3.273062888368701295e-01;-1.752890847283805620e-02;-2.971385207095501163e-02
-2.012563768606235592e-01;-1.008537867799058074e-01;-3.272472376112553483e-02;5.630273565837429911e-02
1.175594961564659091e-01;4.143542260535776900e-01;1.245358396566077427e-02;1.112044463936117777e+00
-5.674208438486592065e-01;2.718196219197215879e-01;7.541365653818564788e-03;3.765048280603548736e-02
-4.560434169330062626e-01;-2.074390222237659787e-01;2.517265650069196690e-03;4.205033847661727997e-02
-5.419224982453503259e-01;3.396839712213757800e-01;-1.910059392662936603e-02;2.217253023111001586e-02
-1.159148245695016538e-01;-2.969881968222722740e-02;1.195825924245582789e-01;5.188310966951024256e-02
-2.428966287248440423e-02;1.029315068502874159e-01;-2.759997811601748174e-01;-1.028847120619822341e-03
-5.338783380126788797e-02;7.898855933110744687e-02;-1.541991152789886077e-01;-1.114913718317601249e-02
-2.275702803481764736e-01;-1.293103397683404432e-01;-1.879682894747457256e-02;2.989515731073710825e-02
-5.121561545422985418e-02;3.316184500406040292e-01;3.087054253085795910e-02;-7.887976696357880749e-03
-4.197551256082452525e-02;3.435198863466849550e-01;2.764933762068562395e-02;-9.623091777380856152e-03
-1.655686918035099986e-01;-8.075918890557172436e-02;-1.812952382842249275e-03;4.963456309856010412e-02
-1.496583074061641760e-01;7.166042904130955939e-03;-1.302724062278744037e-02;4.236162998029084636e-02
-1.454871264419618782e-01;8.068272809748343322e-02;-2.746125975936967393e-03;2.049222650230616768e-02
-1.290654141111747810e-01;1.125683020861407840e-01;5.372199064639912591e-03;-4.172619098653948533e-03
-1.680966537199310440e-01;-1.017391999781661061e-01;-1.042200030171468866e-02;5.642929749229813607e-02
5.835914668138408867e-01;-1.471078918827400106e-01;-7.863859105240844638e-01;-1.920694346672121577e-01
-4.218187382914279082e-01;-5.715402484959097862e-01;-5.905827579819870193e-02;-1.357475213620646382e-01
-9.088155923301787995e-03;3.660482081123157122e-02;-4.968575084154953081e-01;1.023941965658999420e+00
-2.692478806315375395e-01;-2.211245784601112707e-01;1.702578594926303091e-01;-2.370116914780613301e-02
-1.555281937566304618e-01;-9.563828573481747419e-02;3.976875311252218298e-02;4.415100114925998159e-02
-1.895391430145600686e-01;-1.139955681417947342e-01;-1.565310971680178471e-03;5.093834005143885874e-02
-3.809040298904171618e-01;-2.727710378339506248e-01;1.658345873294276851e-01;-6.606241358238519601e-02
-1.075186164065155547e-01;7.793002700306042585e-02;-2.717719502135594253e-02;1.453598118179894646e-03
4.677768472023634549e-01;-2.179031200075228769e-01;2.524600694536882073e-01;-2.131712381385795496e-01
-2.527444340727042493e-01;-2.522098496175604887e-01;1.076757897957741211e-02;1.686558482197324585e-02
-2.026248998957720926e-01;-3.894322994132220356e-02;4.429989362852061047e-02;1.367182835598680646e-01
-1.456244408005970270e-01;8.959086086015154160e-02;-4.256892286888902532e-02;1.619162490059289708e-02
-1.642415123661106757e-01;1.468870828246164884e-01;-2.166560170835945820e-01;3.273748292027105489e-01
9.130180655372388543e-02;5.850546918823399389e-01;-5.743957435411641693e-02;-1.334339509697885784e-01
-2.237194102822641084e-01;-1.783224134388016191e-01;-3.886449819655087012e-02;2.559770026023104258e-02
-4.279240811489096741e-01;-4.861778595244928836e-01;-1.274534932155186595e-01;-1.252518775435859655e-01
-1.506233397926882434e-01;-2.561063251136650940e-02;2.759695870238591808e-02;4.006395991403111090e-02
-1.179222720242171923e-01;8.753367932314647104e-02;-2.856404098110613965e-02;2.850418623167176591e-02
-2.623725847327450511e-01;-2.232442284182390435e-01;-1.655476201879691259e-02;1.965515773597686575e-02
-4.531483860314696743e-01;-4.956405516832765867e-01;-2.386967775825003801e-02;-5.647316729742173774e-02
-2.759493404321764487e-01;-2.623070443723917733e-01;-2.537490892041802462e-02;2.152308201138168620e-02
-1.598095958948299589e-01;9.565934188874547842e-03;-6.615473604447652490e-04;-9.921890639738950666e-04
-4.049204429219402032e-03;4.161767285473206845e-01;3.289427547303134386e-02;-3.990985973560429861e-02
-2.992309292714570024e-01;-3.501293789584009608e-01;-4.202142350441623320e-02;-6.093492776714748774e-03
-3.325277684413948526e-02;2.649250225523072100e-01;1.526297152885146627e-02;3.647498461649160278e-02
-1.822157887333113735e-01;-1.414314862035844465e-02;-3.564611259714816488e-02;3.989055758968653581e-02
-3.494442069975700060e-01;-3.654302669925327818e-01;-4.479869478488473361e-02;-4.024489454884674217e-02
-1.345645271910101692e-01;4.107881429573231012e-03;9.035733334715483414e-03;-9.255775902164540712e-04
-1.874952015822804463e-01;-1.171943490536360710e-01;2.154421442974076978e-02;4.771376396872367698e-02
1.341476688630227065e-01;7.005125412650065053e-01;-5.962720625894484677e-02;-2.028854332399590288e-01
6.756278745752609671e-01;-2.687160391769371492e-01;-8.799518244980428783e-01;-2.090821871811029686e-01
-1.916579439589320422e-01;-1.315029522921361549e-01;6.348228534758116291e-03;9.283050183535344890e-02
-3.917127835470700092e-01;-7.328182650555389310e-01;-2.696054317600717412e-02;-1.998638305916360380e-01
-2.136459046468080769e-01;2.699054999582485848e-01;2.737492773885323583e-02;1.214833670244762180e-02
1.030486911456881226e-02;4.713765537719099563e-01;-2.803206860454432806e-02;-7.172328558809382137e-02
6.607242869288702802e-02;5.613944435160611590e-01;3.100945874417986286e-03;-3.361370682142236083e-02
-7.583993009413354802e-02;2.136702963691940182e-01;5.324486047896707236e-02;2.119990577679142091e-02
-2.950799792212549510e-01;-6.178658259010864073e-01;1.615498797061285519e-01;-1.693860468554459764e-01
-3.341500154614943652e-01;-4.831433064427029245e-01;4.158579089894249431e-02;-7.237817839788994456e-02
-1.364177191400089140e-01;1.893871506078845246e-01;-2.291539675789658059e-01;5.832368350110314070e-01
-1.117337200308441691e-01;1.497760185677351752e-01;-2.402682797974598026e-03;4.658998266423286516e-02
-1.132512716501851181e-02;4.228734595702475785e-01;-7.063804066782696477e-03;-5.310078332045609084e-02
-2.108875232399908817e-01;-5.972086857930418435e-02;-2.053550287000223407e-02;2.310732483107146365e-02
-1.538087117329810516e-01;-1.857425572047016749e-02;-8.764267186468005164e-03;4.136014044195352596e-02
-5.223567375343748237e-02;1.863671716436355041e-01;-1.036952813052338142e-02;1.341648177019392867e-02
1.445755778021090392e-02;3.404011025903512233e-01;8.899109312126553262e-02;-1.787231606777280838e-04
-1.763285917355232602e-01;-1.542051442368475578e-01;5.019135211812449093e-02;7.276941647563836546e-02
4.914332460051797774e-02;2.136217945198511936e-01;2.398521089631689140e-01;-5.967801646027043327e-02
2.493738701807847735e-01;4.954373643315748699e-01;-5.132884924057562470e-01;-2.146355142638430025e-01
5.047113101230677260e-03;4.246795809781572228e-01;1.215596687238291139e-02;-7.429787286841597546e-03
-3.726663776478881807e-01;-4.340534917124124203e-01;-8.105230340816027557e-02;-3.188718732264625433e-02
-3.093218648130987014e-01;-4.029362568852536408e-01;4.138499880873435649e-02;-1.910174299058784234e-02
-9.392521378941212640e-02;1.424688604433291816e-01;-3.754189355918876453e-02;1.596089197987337824e-02
-4.420572160955864027e-01;-5.948510784020091258e-01;-1.010741686092769820e-01;-1.428676208271981718e-01
-1.725706203251177184e-01;5.124148356059166076e-02;-3.935545799572037762e-02;2.067471858366566953e-02
-6.433451255108975364e-02;1.578890274854994891e-01;-1.961015666585582892e-02;1.056902972159923931e-02
-3.330108714498943301e-01;-3.842942456877302404e-01;-6.099365011312724016e-02;-2.958487151159806816e-02
-3.785119808235514194e-01;-4.550799054742782901e-01;-9.889426748871230077e-02;-6.027118012950576087e-02
-2.353302105663680199e-01;-1.754658164909511653e-01;-3.753382345970714129e-02;2.376775499691534746e-02
5.043216720206135095e-01;-1.360134142960150727e-01;6.704930036926451953e-01;-2.796171642130557133e-01
-2.584999430073758320e-01;-1.993523708770987835e-01;1.526394864391068251e-01;2.242994955225794118e-01
-1.321878876820471727e-01;5.308508400740277744e-02;-3.344388651273456914e-02;1.226866123741766554e-02
-2.282626093053825578e-01;-1.543882860522130529e-01;-1.276029592969160804e-02;3.593287990989523645e-02
-3.818895716335329316e-01;-4.313516782072328026e-01;-1.925734354048514244e-02;-4.153171104553998044e-02
-3.644423032841918875e-02;2.254611209063187294e-01;6.817672829700049920e-05;3.994296546236769663e-02
7.654987902477572957e-04;4.450082199970352148e-01;-2.914626122461303273e-02;-6.123505693563555813e-02
-3.353316350702438831e-01;-3.164716056113211495e-01;1.966128815037843092e-02;7.684432789858183788e-02
-3.473474025055452996e-01;-3.610403526238943894e-01;-4.507423927998207430e-02;-4.108250613059691303e-02
-3.990104762849812081e-01;-5.283448325879723795e-01;3.217159099842138020e-02;3.154720368678760878e-02
-1.608425548400330141e-01;-8.061208345321095592e-02;-5.205759820180717520e-03;7.033798200923620236e-02
-1.704997866086418457e-01;-4.039465566685158937e-02;-1.202512818087016905e-02;5.138213215032041287e-02
-2.355286128940816681e-01;-2.153605650956933737e-01;-1.784876001490387151e-02;3.957888298760167678e-02
-3.690540875790033204e-01;-4.439679250784113740e-01;-7.841636242041609417e-02;-9.171576007329071412e-02
-2.518897511631648101e-01;5.842470429641625218e-01;-3.409945023899413341e-02;-1.392301733721804380e-01
2.089236253519495268e-01;8.379130711812606824e-01;-1.625304503402389966e-01;-3.339845969071416620e-01
-2.458343743315441476e-01;-1.750221828366634869e-01;-4.347529148193292337e-02;4.933259352822184224e-02
-7.411596767316809553e-02;2.745538918044904131e-01;2.592164270537075654e-02;9.502010768425345894e-03
-4.288756750537423695e-02;3.282487951033306595e-01;3.288377678710577984e-02;1.299736505216469691e-03
2.958087548000053885e-02;4.985378190995827796e-01;9.422843583629946645e-03;-2.499893583790930088e-02
-9.029796930340401595e-02;1.217200562129725078e-01;-6.166680569322524792e-03;3.314615528158000590e-02
-6.116222827574064463e-02;2.870629318313764333e-01;1.455719369311193195e-02;1.435255593295572084e-02
5.348063241973324833e-02;5.543728110708678880e-01;1.637591228254268311e-02;-2.904390957023694764e-02
-3.381845114545495856e-01;-4.248136669305401791e-01;-7.693653476492851029e-02;-5.429138786994582716e-02
-3.655059752885594926e-01;-2.113446136060161129e-01;-8.783009739851478301e-03;1.810808362436798491e-02
-7.675433447276974741e-02;3.026864827009317915e-01;6.304147343988952303e-03;7.619440383779366686e-03
-4.059765647256298737e-01;-4.945650043971630549e-01;-1.205782987016152108e-01;-1.021327388552402682e-01
