1.476487159729003906e+01;1.366866493225097656e+01;1.199328541755676270e+00
-3.360196828842163086e+00;1.399225616455078125e+01;-4.115296363830566406e+00
-6.192214012145996094e+00;1.404624748229980469e+01;6.161374568939208984e+00
1.529336071014404297e+01;1.031082344055175781e+01;1.015731906890869141e+01
1.393888759613037109e+01;9.759838104248046875e+00;1.220892429351806641e+01
3.253923416137695312e+00;4.061839580535888672e+00;-2.228251695632934570e+00
4.186172008514404297e+00;5.218482971191406250e+00;-2.924162387847900391e+00
7.401352405548095703e+00;8.629723191261291504e-01;4.715895652770996094e+00
-4.627717494964599609e+00;1.400034141540527344e+01;9.118543624877929688e+00
9.258984923362731934e-01;1.199591732025146484e+01;-7.889260768890380859e+00
5.801991462707519531e+00;1.157331085205078125e+01;-7.537274360656738281e+00
1.516857433319091797e+01;1.307447624206542969e+01;3.161170482635498047e+00
-1.074622035026550293e+00;1.349362468719482422e+01;-4.473237037658691406e+00
1.336146450042724609e+01;1.287986850738525391e+01;6.705987453460693359e+00
1.469414901733398438e+01;9.909464836120605469e+00;1.152190780639648438e+01
2.100649595260620117e+00;1.191487598419189453e+01;-5.968033313751220703e+00
-5.954556941986083984e+00;1.390117168426513672e+01;4.020963191986083984e+00
7.419845104217529297e+00;1.144262218475341797e+01;-7.478399753570556641e+00
1.346950817108154297e+01;1.190382194519042969e+01;2.586066007614135742e+00
4.002004861831665039e-03;6.375590801239013672e+00;1.515464019775390625e+01
1.521869850158691406e+01;1.291641044616699219e+01;3.272546768188476562e+00
3.536067485809326172e+00;4.429383277893066406e+00;-2.414198160171508789e+00
3.446545362472534180e+00;7.077589035034179688e-01;-3.755916595458984375e+00
4.504029273986816406e+00;4.222837924957275391e+00;-3.620720386505126953e+00
1.433000326156616211e+00;5.719350337982177734e+00;2.603842020034790039e+00
1.633595657348632812e+01;1.159305477142333984e+01;6.586349010467529297e+00
6.196620464324951172e+00;1.135040950775146484e+01;-8.411556243896484375e+00
2.057689189910888672e+00;6.798078060150146484e+00;3.199780941009521484e+00
-5.427701473236083984e+00;1.243144416809082031e+01;8.710385322570800781e+00
7.191094756126403809e-01;1.225051689147949219e+01;-8.336529731750488281e+00
2.014729976654052734e+00;6.730518817901611328e+00;3.145078897476196289e+00
2.355384826660156250e+00;7.143177509307861328e+00;3.224469900131225586e+00
1.034198856353759766e+01;1.097231292724609375e+01;-7.551915168762207031e+00
-5.978171825408935547e+00;1.406393527984619141e+01;7.425962924957275391e+00
2.068006277084350586e+00;6.785672187805175781e+00;3.183653354644775391e+00
1.232268142700195312e+01;9.464804649353027344e+00;1.289475727081298828e+01
3.104434967041015625e+00;5.814636707305908203e+00;3.365173101425170898e+00
1.189050102233886719e+01;1.124141311645507812e+01;-6.605460643768310547e+00
-6.169525146484375000e+00;1.429294681549072266e+01;8.088786125183105469e+00
-5.663649082183837891e+00;1.363667964935302734e+01;2.668311119079589844e+00
-5.661765098571777344e+00;1.405803012847900391e+01;-3.913341462612152100e-01
5.154458522796630859e+00;1.201225471496582031e+01;-8.675118446350097656e+00
6.101165294647216797e+00;7.164521694183349609e+00;4.409059524536132812e+00
-4.510207176208496094e+00;1.430059909820556641e+01;5.256842970848083496e-01
-5.834528446197509766e+00;1.376729011535644531e+01;9.782315254211425781e+00
-3.999609231948852539e+00;1.463754463195800781e+01;-3.040609598159790039e+00
3.672014474868774414e+00;1.051139354705810547e+00;-3.493671178817749023e+00
2.325693368911743164e+00;1.517778778076171875e+01;2.748626947402954102e+00
-6.974713802337646484e-01;1.377126121520996094e+01;3.590371131896972656e+00
2.562755107879638672e+00;1.525187873840332031e+01;2.725042581558227539e+00
-9.373310208320617676e-01;1.224301719665527344e+01;-3.888676881790161133e+00
7.414964675903320312e+00;8.510409593582153320e-01;4.735565662384033203e+00
2.178583383560180664e+00;1.184924793243408203e+01;-5.931005001068115234e+00
-5.192351818084716797e+00;1.435474872589111328e+01;-1.199923276901245117e+00
1.477600002288818359e+01;1.368802165985107422e+01;1.231346130371093750e+00
1.488162899017333984e+01;1.343673992156982422e+01;1.300480246543884277e+00
-2.301607370376586914e+00;1.387093639373779297e+01;-3.991113662719726562e+00
-2.109521478414535522e-01;1.250516128540039062e+01;-6.704149723052978516e+00
4.838781833648681641e+00;1.176152229309082031e+01;-8.983474731445312500e+00
6.785533428192138672e+00;1.183049297332763672e+01;-9.495631217956542969e+00
-3.501449346542358398e+00;1.451174449920654297e+01;-2.479659795761108398e+00
6.735753059387207031e+00;-3.235929489135742188e+00;3.712423801422119141e+00
-2.921161890029907227e+00;8.120914459228515625e+00;1.320478153228759766e+01
4.657812118530273438e+00;2.245833635330200195e+00;-3.740720748901367188e+00
-3.017744541168212891e+00;1.142965984344482422e+01;8.130458831787109375e+00
-2.682527780532836914e+00;1.310109615325927734e+01;-2.835903882980346680e+00
-3.706346035003662109e+00;1.447361850738525391e+01;-2.229709386825561523e+00
-3.007547378540039062e+00;1.127245807647705078e+01;8.505063056945800781e+00
6.266222953796386719e+00;1.146477794647216797e+01;-9.526832580566406250e+00
1.326870173215866089e-01;4.414773941040039062e+00;2.126045942306518555e+00
-5.712411403656005859e+00;1.405242156982421875e+01;5.508007526397705078e+00
-1.664720296859741211e+00;1.315707874298095703e+01;-2.706817626953125000e+00
5.321790218353271484e+00;1.202875041961669922e+01;-8.649617195129394531e+00
4.525580883026123047e+00;4.269664764404296875e+00;-3.638785839080810547e+00
1.309659671783447266e+01;9.941554069519042969e+00;1.280336666107177734e+01
-6.133687973022460938e+00;1.429191970825195312e+01;1.591948747634887695e+00
-4.407106399536132812e+00;8.723620414733886719e+00;1.389123535156250000e+01
-1.621382951736450195e+00;1.274166774749755859e+01;-5.336714267730712891e+00
5.657444000244140625e+00;1.146151065826416016e+01;-8.586708068847656250e+00
-6.179276943206787109e+00;1.391143226623535156e+01;3.928231954574584961e+00
-3.952767848968505859e+00;1.014674377441406250e+01;1.239221382141113281e+01
-6.036141395568847656e+00;1.448225498199462891e+01;6.431588649749755859e+00
2.285503596067428589e-01;1.243728637695312500e+01;-8.153389930725097656e+00
1.543465137481689453e+01;1.220321273803710938e+01;5.028666019439697266e+00
-5.456080436706542969e+00;1.390923309326171875e+01;1.072137737274169922e+01
1.317137622833251953e+01;1.187756061553955078e+01;-2.662468433380126953e+00
-4.034090340137481689e-01;1.298493385314941406e+01;-5.923130512237548828e+00
-5.559411048889160156e+00;1.309090328216552734e+01;1.135349273681640625e+01
7.896301150321960449e-01;1.199197292327880859e+01;-8.049793243408203125e+00
-3.352816343307495117e+00;1.331999683380126953e+01;-2.244072675704956055e+00
1.071631336212158203e+01;7.319333553314208984e+00;1.557829761505126953e+01
6.402828693389892578e+00;-3.697976589202880859e+00;3.221040487289428711e+00
-3.095165967941284180e+00;1.433845233917236328e+01;-9.939751029014587402e-01
-1.108017802238464355e+00;6.888820648193359375e+00;1.417665672302246094e+01
9.351608276367187500e+00;1.270009899139404297e+01;-4.274589538574218750e+00
1.695985794067382812e+01;1.104806137084960938e+01;7.905294418334960938e+00
1.465283870697021484e+01;1.038581466674804688e+01;1.004259014129638672e+01
1.163683700561523438e+01;1.225796318054199219e+01;-4.437710762023925781e+00
-2.304063320159912109e+00;1.015985202789306641e+01;1.065807056427001953e+01
-3.413285493850708008e+00;1.048182868957519531e+01;1.102843952178955078e+01
4.518718242645263672e+00;3.634850978851318359e+00;-3.657516241073608398e+00
8.478116035461425781e+00;1.151900672912597656e+01;-7.260263919830322266e+00
1.658084106445312500e+01;1.213945484161376953e+01;6.046161174774169922e+00
-3.802249431610107422e+00;1.419709968566894531e+01;-4.983955383300781250e+00
-5.649486780166625977e-01;1.293610954284667969e+01;-5.863844394683837891e+00
1.170920085906982422e+01;1.139385795593261719e+01;-7.110733985900878906e+00
1.380776500701904297e+01;1.182799530029296875e+01;2.925690650939941406e+00
-3.232647418975830078e+00;1.385377120971679688e+01;-1.243017792701721191e+00
7.886535644531250000e+00;8.445704460144042969e+00;4.481707572937011719e+00
1.114274215698242188e+01;3.939324855804443359e+00;7.779572486877441406e+00
1.532433032989501953e+01;1.183192729949951172e+01;4.699746131896972656e+00
-4.757806777954101562e+00;1.156580448150634766e+01;1.264034557342529297e+01
-4.307115554809570312e+00;1.199633216857910156e+01;9.629000663757324219e+00
8.068819999694824219e+00;1.174753189086914062e+01;-8.101728439331054688e+00
-2.782802104949951172e+00;7.471406459808349609e+00;1.359638690948486328e+01
2.992044925689697266e+00;1.220067214965820312e+01;-7.554377079010009766e+00
1.037891387939453125e+01;1.123749542236328125e+01;-8.191083908081054688e+00
-5.246736526489257812e+00;1.330707454681396484e+01;1.161233425140380859e+01
-4.711349010467529297e+00;1.086568260192871094e+01;1.316732215881347656e+01
-6.239109039306640625e+00;1.422599601745605469e+01;1.575361013412475586e+00
3.823581933975219727e+00;2.658573389053344727e+00;4.194416046142578125e+00
-1.028420329093933105e+00;1.334301948547363281e+01;3.043305635452270508e+00
3.277595996856689453e+00;1.190787601470947266e+01;-8.769291877746582031e+00
-5.445564746856689453e+00;1.421208953857421875e+01;1.069072410464286804e-01
-3.247490167617797852e+00;1.155911636352539062e+01;1.134910869598388672e+01
1.229754543304443359e+01;1.127089405059814453e+01;-4.750236034393310547e+00
1.709108924865722656e+01;1.132815647125244141e+01;7.314160823822021484e+00
-5.308543682098388672e+00;1.314706611633300781e+01;8.076925277709960938e+00
-5.586405754089355469e+00;1.310313987731933594e+01;1.133886718750000000e+01
-3.874475717544555664e+00;1.019039154052734375e+01;1.154867267608642578e+01
-1.478402972221374512e+00;1.372290325164794922e+01;-4.309364795684814453e+00
-1.143049120903015137e+00;1.339049530029296875e+01;-5.335071563720703125e+00
-5.423243522644042969e+00;1.447015953063964844e+01;2.855327367782592773e+00
-4.940821170806884766e+00;1.096708679199218750e+01;1.345637416839599609e+01
1.342210865020751953e+01;1.231544971466064453e+01;7.352627277374267578e+00
1.104836940765380859e+01;4.851115226745605469e+00;1.693797302246093750e+01
-5.933756828308105469e+00;1.423404693603515625e+01;1.747795104980468750e+00
1.348554992675781250e+01;1.304991054534912109e+01;-2.663661718368530273e+00
1.463507366180419922e+01;1.306790733337402344e+01;6.223288178443908691e-01
1.548423290252685547e+01;1.097117900848388672e+01;7.721064090728759766e+00
7.969158172607421875e+00;1.123052787780761719e+01;-8.308690071105957031e+00
1.372422790527343750e+01;1.295592212677001953e+01;-2.440996646881103516e+00
1.470647907257080078e+01;1.046665763854980469e+01;9.796267509460449219e+00
-4.916586875915527344e+00;1.214135742187500000e+01;1.265621948242187500e+01
-5.650392055511474609e+00;1.267232322692871094e+01;6.331534385681152344e+00
1.388149261474609375e+01;1.348707199096679688e+01;-1.851513147354125977e+00
-4.371399402618408203e+00;9.212083816528320312e+00;1.359444046020507812e+01
-6.147089958190917969e+00;1.396612167358398438e+01;4.736897945404052734e+00
1.355759143829345703e+01;1.147910881042480469e+01;2.363138437271118164e+00
1.138356781005859375e+01;9.174687385559082031e+00;1.319905185699462891e+01
-4.652414321899414062e+00;9.464975357055664062e+00;1.376980781555175781e+01
6.242893218994140625e+00;1.130932235717773438e+01;-7.963665008544921875e+00
2.153386622667312622e-01;1.252272224426269531e+01;-7.307495117187500000e+00
-2.672333240509033203e+00;7.301667213439941406e+00;1.394347095489501953e+01
5.560286521911621094e+00;1.260582542419433594e+01;-4.947084426879882812e+00
1.596133995056152344e+01;1.282935142517089844e+01;4.876265525817871094e+00
6.274699687957763672e+00;1.151626205444335938e+01;-9.728707313537597656e+00
1.087561511993408203e+01;5.408766746520996094e+00;1.669511795043945312e+01
7.541332244873046875e-01;1.218682765960693359e+01;-6.999209880828857422e+00
