-1.947522401809692383e+00;-4.813734591007232666e-01
1.008049106597900391e+01;-5.402261734008789062e+00
1.785800170898437500e+01;-3.092572212219238281e+00
-8.629224777221679688e+00;1.901914000511169434e+00
-9.371528625488281250e+00;3.606878757476806641e+00
8.070830345153808594e+00;3.163394451141357422e+00
7.583147525787353516e+00;1.314682841300964355e+00
5.828675270080566406e+00;-4.576874256134033203e+00
1.111512565612792969e+01;2.110359191894531250e+00
6.520727157592773438e+00;-8.664587974548339844e+00
3.405482530593872070e+00;-8.135922431945800781e+00
-2.770016431808471680e+00;6.744279861450195312e-01
8.159605979919433594e+00;-5.240758419036865234e+00
-5.493807315826416016e+00;2.726179122924804688e+00
-9.306049346923828125e+00;2.894726753234863281e+00
6.048925876617431641e+00;-5.059699058532714844e+00
1.619696998596191406e+01;-3.514345169067382812e+00
2.028228759765625000e+00;-8.203963279724121094e+00
-1.148780703544616699e+00;1.076668024063110352e+00
1.855785942077636719e+01;8.142016410827636719e+00
-2.812648057937622070e+00;8.399083614349365234e-01
7.959485054016113281e+00;2.651589870452880859e+00
1.179176807403564453e+01;8.538089752197265625e+00
6.933088302612304688e+00;1.638391733169555664e+00
1.020515727996826172e+01;5.477252006530761719e+00
-5.504890918731689453e+00;1.249755501747131348e+00
2.941457986831665039e+00;-8.920866966247558594e+00
1.050400447845458984e+01;3.862995624542236328e+00
1.936938858032226562e+01;2.590543627738952637e-01
6.859508514404296875e+00;-8.807626724243164062e+00
1.048029613494873047e+01;3.861093521118164062e+00
1.045795631408691406e+01;3.222329616546630859e+00
-2.429122328758239746e-01;-7.896679878234863281e+00
1.855737495422363281e+01;-2.285325765609741211e+00
1.041402816772460938e+01;3.807478427886962891e+00
-8.902577400207519531e+00;4.843436241149902344e+00
8.347534179687500000e+00;6.849760055541992188e+00
-1.157534360885620117e+00;-6.869884014129638672e+00
1.903125572204589844e+01;-2.269276142120361328e+00
1.492486763000488281e+01;-3.619117975234985352e+00
1.304167461395263672e+01;-4.688874244689941406e+00
3.445835113525390625e+00;-9.228796958923339844e+00
4.022668361663818359e+00;4.774508476257324219e+00
1.313685035705566406e+01;-3.395983695983886719e+00
2.005522346496582031e+01;-1.145937085151672363e+00
1.097985172271728516e+01;-5.216376304626464844e+00
6.034926414489746094e+00;3.913615703582763672e+00
6.024153232574462891e+00;-1.505684185028076172e+01
1.467985630035400391e+01;-2.783240377902984619e-01
5.899168491363525391e+00;-1.508883857727050781e+01
8.650574684143066406e+00;6.843174695968627930e-01
5.766642093658447266e+00;-4.380531787872314453e+00
5.973507404327392578e+00;-5.000893592834472656e+00
1.246699237823486328e+01;-4.797443389892578125e+00
-1.958328008651733398e+00;-4.626890420913696289e-01
-2.286015033721923828e+00;-4.525527060031890869e-01
9.309508323669433594e+00;-5.077117919921875000e+00
7.151349544525146484e+00;-7.436799049377441406e+00
3.689827442169189453e+00;-9.478501319885253906e+00
2.095547437667846680e+00;-9.723822593688964844e+00
1.107430362701416016e+01;-4.513790607452392578e+00
3.614017724990844727e+00;1.261788177490234375e+01
1.850443458557128906e+01;4.538533210754394531e+00
6.276145935058593750e+00;2.866364955902099609e+00
