-5.381360277188158153e-02;3.332208084345512633e-01;3.994823419660339242e-02;-8.022982243965873228e-03;2.154261971915797519e-02;4.887381500978755372e-02;-3.176394207173607181e-02
-1.834811441042133451e-01;-7.652567664636006350e-02;-6.106636318671817588e-03;3.397498903658222741e-02;1.382448460762431561e-03;-1.675436024850557662e-02;-2.789791406422109307e-02
-2.844246018777201179e-01;-2.600813661432652690e-01;-8.034309487854567403e-03;9.387363132117352779e-03;-1.818483049957865874e-02;-1.896541994529248390e-02;7.239405782255435573e-02
5.255661683428852760e-02;5.238666167807215501e-01;-4.291345667347227361e-02;-7.734099914499593942e-02;-5.500703837294387138e-02;5.269845556653164620e-02;6.419353087774060107e-02
9.089265363282242327e-02;5.720388851045400402e-01;-8.641235805176911144e-02;-1.084543109412729189e-01;-9.140900507277306686e-02;4.159765260043993274e-02;6.348004935194362375e-02
-1.594406166637040156e-01;4.674610416933330792e-03;-7.562006948805050088e-02;4.341620923198304394e-01;-4.140778787185503962e-01;1.754775706163740623e-01;1.726992165536420099e-01
3.525864241014714517e-02;1.611790387619578269e-01;1.488618879951203733e-01;1.811733956882695118e-01;1.216626527758446624e-01;-1.845547067167439548e-01;5.101418155021169437e-02
-2.438024568339335757e-02;5.168879048609146404e-02;-2.074452003024250535e-01;-9.522570222404417098e-03;1.014928027669074750e-01;-6.025233294375818144e-02;-8.510606375326294770e-02
-3.169336878339360508e-01;-3.409726247668526389e-01;3.530825482976560764e-02;-1.846348711280475230e-02;9.629304025138420153e-02;1.234937754577510038e-02;7.559459167316377737e-02
-1.106352510829194669e-01;6.452739188887262473e-03;1.464648091718626088e-02;9.481370502539811229e-03;5.429646364051621960e-03;1.877348774841289258e-03;-6.385497625195528382e-02
-1.180703331566343717e-01;7.300991340134894980e-02;-2.569175165535485250e-02;8.608037269267752867e-02;1.240157216624824220e-02;6.905019175642313281e-03;-1.462460655916337886e-02
-4.357369749724810531e-02;3.773522758629007101e-01;3.781323434114346183e-02;-1.717077404796308812e-02;9.009797186331222965e-03;5.811317043618820233e-02;-2.980207743863398304e-03
-1.318946178601166641e-01;-6.921943883857956115e-02;-2.428193383081536476e-03;7.043086385065579214e-02;5.981048190483737037e-02;-2.993747714579612917e-02;-2.163044085586906737e-02
-1.042344995752939457e-01;3.988146004698299718e-01;-5.485434036410580250e-02;-6.568981700730373852e-02;1.340271421699291803e-02;5.335233875816532134e-02;-1.164694729080058139e-01
7.284101670858077193e-02;5.648183340981647316e-01;-7.545525426884902576e-02;-9.156848924250347854e-02;-6.216917264184214365e-02;5.342234666737002979e-02;4.591087371811289342e-02
-1.048399063345837046e-01;2.533696817423728223e-02;-1.544461239788555151e-01;1.243240652618701585e-02;2.866191506972931916e-02;-2.350735152407164297e-02;-6.589319247542820002e-02
-2.575065316970360230e-01;-2.152258947980439652e-01;-1.099632807639938127e-02;1.886373086115988168e-02;-1.971604661933545541e-02;-3.240904716642700745e-02;2.567132250435974136e-02
-1.251183219740191477e-01;1.387443260726219096e-01;-7.794474584763447754e-03;5.827727995069395539e-02;8.152094609340019768e-03;-7.930643853776503382e-02;-6.871401199074679556e-02
-1.601176539691404055e-01;4.061800223294351753e-01;2.184528600708081081e-01;7.587281736562842549e-02;-1.090069680941927188e-01;2.630107984010808808e-01;-6.161221122271434147e-01
-4.548624520427820839e-01;-8.085760739720300183e-01;-5.665023563866142253e-02;-2.782545251450289081e-01;-1.221672004699992931e-01;2.181610738525684434e-01;-1.064711161056997903e-02
-5.308329579128733683e-02;3.973897137205743002e-01;4.118224517046153998e-02;-2.227391593205339110e-02;2.162091133271894575e-02;4.117708908543882274e-02;-2.655503913280050574e-03
-1.599590553189443876e-01;9.834828454336004555e-02;9.100313385634997698e-02;3.799035393587338882e-01;-2.729554901529379629e-01;1.135781572330938904e-01;5.405921390708194607e-02
