-2.194368856666982226e-01;8.762682655366968443e-02;-7.480210951317418921e-02;3.151758139896626010e-01;-7.210737895546071030e-02;1.814506329786707284e-01;1.275057679411138734e-01;9.688286676435756140e-02
-6.319980459296942188e-02;-3.672168591210257793e-02;-4.151640604093994047e-01;2.660401438700796817e-01;-6.269092601577942736e-02;8.724059162789615796e-02;1.645574758669695326e-01;-1.538106174063521014e-01
-3.986416822267126459e-01;-5.833865233602581607e-02;1.867362780314950621e-01;-8.091789373911036087e-02;-3.845339028095616507e-02;8.690309569928908462e-02;-5.561557388928355106e-02;4.956577391571485858e-02
1.775303639511407738e-01;-3.495519284679987626e-01;-4.939109211589106652e-01;4.416043800499519500e-02;-5.269970924078078156e-02;8.903883201771485567e-02;2.018073356138605501e-02;-1.229600489887935355e-01
2.123652728897751363e-01;-3.433600259875831950e-01;-2.164301527997553043e-01;-1.059765992621585357e-01;-8.594647383430596699e-02;-1.236635265070270932e-02;3.357718643633593458e-02;-4.336223092818398961e-02
1.850119725930506887e-01;-2.021435791174673036e-01;-2.650491694004794008e-01;4.888498474547412626e-02;1.612922372426776191e-02;-1.671048411847259052e-02;-1.252125425903173259e-02;-2.956382947771931183e-02
3.949511577597757395e-01;9.555405822606514998e-02;-1.775489645962357588e-01;-3.987133586482436570e-02;-3.025738995700901976e-02;-1.668322985464857078e-01;5.504557934099379296e-02;4.776555859414206850e-02
1.567766052154637157e-01;1.829795940040969127e-01;-4.582087698925019770e-01;2.114678024775782858e-02;-1.652140861773397085e-01;1.535081995243500752e-01;-6.707739822767978810e-02;-3.095640921904228571e-01
2.319316720785902231e-01;-3.818949247931924251e-01;-1.093907000293424803e-01;-2.244684153696941964e-01;-1.103230623286180767e-01;3.413669011881610531e-03;6.668378755281395565e-03;6.206254746869527966e-02
-5.072876919769709891e-01;1.106456311506042178e-01;1.802207173658596506e-01;6.614063905594916304e-02;7.752161903817600397e-02;5.910535573857232661e-02;1.352884218415567955e-02;1.240523092445341286e-01
-3.436028326326423521e-01;2.024118626544979191e-02;8.797425212992440735e-02;-1.039718343758174179e-01;1.509862442411416539e-01;-2.486465208119773007e-02;-2.597731312071502319e-01;9.909803029232774896e-02
9.077810072644011859e-04;-2.411352122655783803e-01;-1.074336192966499487e-01;1.761657635660089927e-01;-2.001370890813805245e-02;-1.571939497710386768e-01;-1.084460793663303835e-01;1.284377502089711354e-01
-3.939418250172165847e-01;-2.819188989860413885e-01;-1.509664353092609289e-02;-1.756736337562591621e-01;-3.605081557648523449e-01;-9.529686238730320502e-01;1.204789278245544493e+00;5.798011155403210992e-01
8.826190036544034889e-02;-3.236582872492323459e-01;-2.481166129344453686e-01;-3.575644985741092963e-02;1.161593317139467119e-01;-1.323444351662118323e-01;-3.303632371346385543e-01;7.974530015317847498e-02
-4.847870299831603669e-01;8.126503489126135626e-02;-2.713652959985734039e-02;6.770717358606243019e-02;3.987184150540958039e-02;5.617247866316574939e-02;-6.854820276433067072e-02;-4.994721399504277459e-02
-6.840650705178364932e-01;1.189796795503400700e-01;1.563924961854660234e-01;-1.328570412394199374e-01;2.797539145517616288e-02;1.037400016391767932e-01;-1.878836095725765210e-01;6.436298921078617563e-02
-4.603778464706997919e-01;2.074558461366922402e-01;-4.020211738853952110e-01;1.830158074603712159e-01;-7.696773002358803240e-02;1.623325147994171269e-01;1.252603787004467062e-01;-2.772119286926708615e-01
7.337659384324300982e-01;8.162191948782362427e-01;-1.408652750445297253e-01;-5.422399304272701448e-01;8.007667243861243955e-02;1.565540888000693520e-01;1.049042215608985973e-01;-1.154519910498158775e-01
2.322952090509563527e-01;-4.015441495985974663e-01;-3.730880821101079658e-01;-3.587704802729310694e-02;-9.006128337778790405e-02;1.687780379624854998e-02;4.181479305746114289e-02;-1.395377441474981439e-01
3.522871066854338373e-01;6.197155719717756250e-01;-1.426626267310333596e-01;-2.457877211909557935e-01;-3.463391756501593699e-02;-3.343577791076383920e-02;1.394083552133539017e-01;-7.419486574516460931e-02
-3.555613442841836225e-01;-1.782911062380100609e-01;-2.139716046654693005e-01;5.391311454443475926e-01;-1.526849861022192174e-02;-2.056217957117325856e-01;-2.334641993777401281e-01;-5.869904773241388374e-02
-5.491202441547970992e-02;3.025941320986401117e-01;-1.686545060095576698e-01;6.564139912112527953e-02;-6.961354229225809320e-02;-3.776907507740782238e-02;-9.157150723671975134e-02;-6.434596789864500954e-02
-3.634717142637475251e-01;-5.858653564678067971e-02;6.592768882915801820e-02;6.668834494704602156e-02;-1.503938915290283472e-02;-8.535546958481469992e-02;-2.398501969301691794e-02;2.811965243392450242e-02
2.833789192886099761e-01;-5.088573784897909569e-01;-1.491179536898933067e-01;-1.201439738807349028e-01;-1.285149739496593557e-01;-2.430706712934987968e-02;5.868210390896978074e-02;7.854277024164201676e-03
-4.917421379583215568e-01;1.797607328273636562e-01;9.313756861729784176e-02;-1.415050409984111579e-01;-4.726767038305357965e-02;-6.525732351767933592e-02;1.900767726725783868e-01;7.656598187062846339e-02
5.350060401237699548e-01;6.936849258209511204e-02;-2.365661571693923604e-01;-2.723053745366960099e-01;-1.381107757298649097e-01;-3.346168943489529618e-02;2.240232791244805774e-02;-3.680816086891122024e-02
-1.889351386447365166e-01;-3.791260799800234577e-03;-3.109332449234090134e-01;1.063321599551580038e-01;4.396443277818641582e-02;-5.860345362659300644e-02;-4.494226453630034146e-01;2.451334687608626717e-01
-6.031815745750150892e-01;2.819117441510827216e-01;1.705843579509926378e-01;-2.751052533883390980e-03;3.657499497326016646e-02;1.127403113705922333e-01;1.255108997058927423e-01;-6.359456924048913218e-02
8.074922266823584063e-03;-2.101408598794590049e-02;-2.585449378992353830e-01;-4.465669612331168298e-02;-1.013790644686278324e-02;2.827672180102687796e-02;-9.388672355981222961e-02;6.299214022376453670e-02
-6.307872073514282640e-02;-1.262826871257383132e-01;-8.920426885004750783e-02;6.434990234960578925e-02;4.435062489287608378e-02;-7.008443082043176731e-02;-7.697550591072363502e-02;5.411997367179668256e-02
-4.728429031227148749e-01;1.245194856354345098e-01;-9.313499415329679065e-02;1.802414487113137564e-01;1.675886858403101698e-01;-7.370196055568174059e-03;-7.814945004321997846e-02;-2.693658213204991672e-02
-1.248932636564119569e-01;-1.371403488887088830e-02;-4.094760563913723006e-01;3.859892759691181396e-01;-3.956618438320578385e-02;4.830272635591532915e-02;3.139211427398860138e-02;-3.285368424441071356e-01
-9.400126337071572358e-02;-1.424452047333195637e-01;-1.892648738990362067e-01;-3.632743364423574595e-01;-2.529348815136889250e-01;-6.224445081074591046e-01;7.936093980534690839e-01;4.269815892380882105e-01
-8.998104322682485279e-01;1.057475184809605478e-01;5.410186663213677472e-01;-3.702183713653386388e-01;9.100966310627446598e-02;5.861528250853794558e-02;6.739101312134400390e-02;-1.404908053498578613e-01
-2.306144660459954476e-01;1.484708877645971870e-01;-2.988812574362514907e-01;2.023372135340094635e-01;-1.274530721751700180e-01;6.061399877661420577e-02;5.277279679101121862e-02;-9.112551883269690012e-02
-4.730646818542874055e-01;1.713770420365018921e-01;1.492960477193874813e-01;9.462395633947459639e-02;2.676741548641151103e-01;-1.151560484904456810e-01;1.858480377043121926e-02;5.403850228807910439e-02
4.436925645392052718e-03;-1.158800348429677857e-01;-9.374622888299383172e-02;-1.053425386492197052e-01;6.689716731040566688e-02;-4.912748506498240686e-02;-8.910119854049378119e-02;8.573283132895877234e-02
-2.639121179489576363e-01;-6.486343568128696835e-02;1.365928911279712388e-01;-1.544367172936957078e-01;-4.309891246185026947e-04;5.317012512545798986e-02;-4.015463011303076896e-02;8.363240142185870973e-02
-3.333205774847667890e-01;-8.127444883922718688e-02;1.281904615789745128e-01;-1.073676403282403241e-01;1.223756468123785371e-02;5.433381572370192536e-02;-8.055505797305148596e-02;9.646710095555180442e-02
-9.113573908243891020e-02;-2.120396981951519766e-01;-5.448259213805083101e-02;-4.132100958852268774e-02;-4.483452482937970440e-02;2.291490797616206262e-02;2.260804176316549147e-02;1.814585371859919194e-01
-2.144382799451652333e-01;-2.715081757397069459e-02;-3.524524224799207572e-01;2.107783686738897710e-01;-1.735242854819553093e-01;-2.709771653133936087e-01;5.160468543276054421e-01;1.849850174732314140e-02
2.432277159800461386e-01;2.646348237816026905e-01;-7.059257453843348351e-02;-1.490816402577769539e-01;-2.494758704348870246e-02;-4.354089152736775881e-02;-4.059357464445865343e-02;6.521861018845674651e-02
-2.973901684349145591e-01;-1.498238507144371680e-03;5.419980124756240691e-02;-9.142864937463932029e-02;2.431562704151883289e-02;2.932932965216489274e-02;-7.330127733483017549e-02;1.034446715565723873e-01
-3.698225084804906970e-01;9.791135594158192901e-02;1.872716543471544858e-03;9.318121972277509935e-02;-2.166571786839083854e-03;1.247617735237969809e-03;1.083732206951123350e-01;4.371709914740136600e-03
-6.286412532012033427e-01;2.439920045320419506e-01;2.927597884914835968e-01;-6.726312374995636889e-02;1.462227531950252742e-02;4.269537778722257149e-03;5.111595112035136751e-02;-9.722113631635115327e-02
5.727169035359710308e-02;-2.507760963441723612e-01;-1.978554628717204555e-01;-5.110336259967337286e-02;4.880520825882572050e-02;-1.728238553699979266e-02;-4.063211658166754336e-02;5.659894845497567828e-02
1.663993992298265501e-01;3.485651386243908134e-01;-2.224131286772612348e-01;-3.178819021606404949e-02;-3.923084790570416369e-02;-2.742006246122056720e-02;7.059392620319038247e-02;-2.163731661633398473e-01
-3.220701794410515406e-01;5.324670757015224215e-02;-2.025443242768749652e-01;1.444184777370808581e-01;-1.184860366535872567e-01;9.241251477003692427e-02;8.402469543348790870e-02;-6.707084633236425064e-02
4.914557098065683305e-02;-2.265532064399728429e-01;-2.128763018684938502e-01;-4.845994444271426588e-02;-7.380537671411052658e-02;-8.682080992484292326e-02;-1.233198146623910446e-01;4.028274816529362617e-02
-8.118967149923871085e-02;-2.474612186902590827e-01;-1.038457143976915659e-01;-1.266328194071735802e-01;2.667938737776068617e-02;-6.614832403756890349e-05;-3.651928667530843220e-02;1.038807153455829080e-01
2.181380192925941874e-01;-3.363996209194430875e-01;-2.422104502258525527e-01;1.130101670201550529e-01;2.787244769560366306e-02;-9.572544573444861926e-02;-3.186323912286373461e-02;3.353256992562787808e-02
-2.905812692328046953e-01;3.108145969286158286e-02;-1.552547619334864737e-01;1.698372704307824499e-01;-3.302907746208688655e-02;1.914129114909538312e-02;7.271524041369228919e-02;-2.625674483955705782e-02
2.780387402923366613e-01;-4.074703682602846544e-01;-1.951507349721837425e-01;-1.765175096797234611e-01;-8.115586059116770834e-02;3.355175635963355066e-03;7.924345474509331133e-02;-3.999435008346462900e-02
-3.764141022289677618e-01;6.148412045534591697e-02;-2.160140891898967852e-02;1.205695054286965717e-01;5.532164333748672801e-03;6.850702079374399595e-03;-7.447406976816776936e-03;-7.035834702422948117e-02
-1.220101398587290081e-01;-2.823674598395559121e-02;-1.523505332346959396e-01;1.064592494308547604e-01;9.050780467692089160e-02;-3.215806922347418800e-02;-4.362220589466484638e-02;9.275096436775178560e-03
-4.262850969526982281e-01;6.984673116244960456e-02;-8.333955238973468280e-03;1.467269506129661727e-01;-3.316848219221472938e-02;8.023975818745476829e-02;1.370391863339184557e-01;-3.168468331846781283e-02
-1.329813219214251441e-01;-9.869377609647364546e-02;-1.146873297773725181e-01;7.868065458192145811e-02;-1.156651778529857455e-02;-1.549583064156859376e-02;-1.039819944471275792e-01;1.270791637039016264e-01
-1.681494919142074995e-01;-8.350066050742626202e-04;-2.741902757467797880e-01;2.264601478560977210e-01;-9.354691287935369692e-02;2.525506374627656606e-02;1.342137647459954071e-02;-1.701983510578884001e-02
9.242796856853724864e-04;-2.267915760672554182e-01;-2.846107527907380530e-01;6.351611824830323549e-02;-2.425926201115218006e-02;1.403747814459004040e-02;-2.264741487662601596e-02;-2.873551318782014558e-02
