Unnamed: 0;o__Actinomycetales;o__Bacillales;o__Bacteroidales;o__Bifidobacteriales;o__Burkholderiales;o__Campylobacterales;o__Cardiobacteriales;o__Clostridiales;o__Coriobacteriales;o__Deferribacterales;o__Desulfovibrionales;o__Enterobacteriales;o__Erysipelotrichales;o__Flavobacteriales;o__Fusobacteriales;o__Gemellales;o__Lactobacillales;o__Methanobacteriales;o__Neisseriales;o__Pasteurellales;o__Pseudomonadales;o__RF32;o__RF39;o__Rhizobiales;o__Rhodospirillales;o__Spirochaetales;o__Streptophyta;o__Turicibacterales;o__Verrucomicrobiales;o__Victivallales;o__Xanthomonadales;o__YS2
MSM5LLHZ;0.0;0.0;0.634457478005865;0.00249266862170088;0.046041055718475075;0.0;0.0;0.31158357771260997;0.0004398826979472141;0.0;0.0005865102639296188;0.0005865102639296188;0.0032258064516129032;0.0;0.0;0.0;0.0001466275659824047;0.0;0.0001466275659824047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002932551319648094;0.0;0.0;0.0
HSM5MD47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSM5MCUI;0.0;0.0;0.13067777108103665;0.0009862473289134841;0.03128595693386664;0.0;0.0;0.831735247383705;0.0;0.0;0.0;0.0007670812558215988;0.0;0.0;0.0;0.0;0.0005479151827297135;0.0;0.0;0.003013533505013424;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009862473289134841;0.0;0.0;0.0;0.0
CSM5FZ44;0.0;0.0;0.8151260504201681;0.0;0.10084033613445378;0.0;0.0;0.08403361344537816;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MSM5LLIO;0.0;0.0;0.00961777115909655;0.0011789525936957061;0.0;0.0;0.0;0.9887068751551253;0.0;0.0;0.0;0.0002482005460412013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002482005460412013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ESM5MEBL;0.0;0.0;0.02136356204697804;0.0;0.0016349664831870946;0.0;0.0;0.5747452177230367;0.0;0.0;0.0;0.22867731211510164;0.0;0.0;0.0;0.0;0.0;0.0;0.00027249441386451576;0.1725979617417843;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007084854760477411;0.0;0.0;0.0;0.0
MSM5LLHK;0.0;0.0;0.007953753433643558;8.199745807879956e-05;0.15313025296215818;0.0;0.0;0.7602804313066295;0.000368988561354598;0.0;0.024681234881718667;0.005739822065515969;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04030175064572998;0.0032798983231519824;0.0;0.004181870362018778
CSM5MCU4;0.0;0.0;0.09869431643625191;0.0;0.28993855606758834;0.0;0.0;0.6113671274961597;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSM5MCVV;0.0;0.0;0.05088107407124876;0.0;0.009154016324662445;0.0;0.0;0.2643985048440003;0.0;0.0;0.0;0.6516133953772217;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004577008162331223;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012968189793271798;0.02196963917918987;0.0;0.0;0.00022885040811656114
MSM5LLH6;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
