o__Actinomycetales,o__Bacillales,o__Bacteroidales,o__Bifidobacteriales,o__Burkholderiales,o__Campylobacterales,o__Cardiobacteriales,o__Clostridiales,o__Coriobacteriales,o__Deferribacterales,o__Desulfovibrionales,o__Enterobacteriales,o__Erysipelotrichales,o__Flavobacteriales,o__Fusobacteriales,o__Gemellales,o__Lactobacillales,o__Methanobacteriales,o__Neisseriales,o__Pasteurellales,o__Pseudomonadales,o__RF32,o__RF39,o__Rhizobiales,o__Rhodospirillales,o__Spirochaetales,o__Streptophyta,o__Turicibacterales,o__Verrucomicrobiales,o__Victivallales,o__Xanthomonadales,o__YS2
3.6402240885072226e-05,0.0002475860202150242,-0.0006721682031373327,0.0001832044796700822,0.0008958219263051481,0.0005697600512642131,-0.0009271142492018357,0.021584537839005827,-0.02940746758188334,-0.014806782833858632,0.011676420397404675,-0.00030745370806961017,-0.050069265080989515,-0.11603283700649711,-0.20769012065136574,-0.06668215479374988,-0.0463612007321564,0.10933223898527653,-0.005905658956524291,-0.10501192479396022,-0.30894515145896445,-0.5904727491869918,0.6500040949115954,-0.06843783169372657,-0.06131765557603284,-0.18584801159497755,-0.0,0.0,0.0,-0.0,-0.0,0.0
-6.846517249935676e-05,7.277855345309363e-05,0.0002310427379170485,0.0002702551166408016,0.0014068347518758919,0.004333129599974562,-0.0013844755512827604,0.0017271616293136022,-0.007009641922290777,-0.0015628322811366538,0.0016851606874350117,-0.0011504538859777366,0.014045246836389236,0.030939106646537474,0.0022352672815641405,-0.11367395477934214,0.01364789003638219,0.8189697826875156,0.39767719356308157,0.19915584063017389,0.274321532347955,0.05076523384398715,0.008591018380162905,-0.030442144899498796,-0.06131730378508165,-0.18584801159501912,3.700414002357622e-15,-1.1489493153467032e-15,-2.112569647951693e-15,-1.5906609838334987e-15,-1.6295664128408072e-16,3.70648952906084e-17
0.6515476875208469,-0.5922909956081737,-0.02016723755287122,-0.22121947876958076,-0.20311202232645326,-0.10723994976343612,-0.09104233502788929,-0.18525395382425042,0.0775551329091463,-0.0940372604311817,-0.02901418342929057,-0.04143894769691498,0.035950433332586046,-0.009506741257063812,0.10833019064885871,-0.03594514086583588,-0.029875146440613676,-0.05760371236568571,0.010449992306878942,-0.02869947127792667,0.014690470421692779,0.04521362046543915,0.028387426797788516,-0.04041870521048219,-0.061317302537514384,-0.1858480115950198,5.516287125783726e-15,-2.7739203880859855e-16,-1.1850642927600105e-15,-1.821234719929336e-15,4.7149773246305086e-17,1.7116071344631656e-17
0.015144509162096184,0.038491342766231125,0.002618679672643532,0.8652238844070043,-0.32510771382332043,-0.14331744810928973,-0.09631950498967845,-0.1852494971043999,0.07892681740516207,-0.09285300889329788,-0.029419273312400723,-0.03825128216771407,0.03599665252532893,-0.00969130025071409,0.1087868720665967,-0.03584964895105655,-0.029821854285603713,-0.05766180570685613,0.010469596924971444,-0.028690282919341274,0.014680034516472198,0.04527344187739372,0.02838065087035537,-0.040421998020187574,-0.06131730254810191,-0.18584801159501982,5.592933617847767e-15,-2.732384105845423e-16,-1.2013649029594493e-15,-1.8078721259047828e-15,6.525402530823542e-17,1.747215114604944e-17
0.04538223682846682,0.4779603415187265,-0.7140703398110269,-0.262675133410995,-0.2012555936574366,-0.10358283249427461,-0.1526842262691802,-0.1864507039099841,0.0853258548369861,-0.0938121031513275,-0.028796045329729392,-0.037904502142060474,0.039433905113741355,-0.008117968685200027,0.10894834178323466,-0.03584471206864678,-0.029981205305151533,-0.0577048310310728,0.010500752868670258,-0.02871691171552481,0.01465871037037712,0.0452731083560173,0.028377075622752254,-0.04043150208574786,-0.061317302529591916,-0.18584801159501987,5.50689024358908e-15,-2.733378410057398e-16,-1.1879753169618672e-15,-1.820755328873004e-15,5.383173141825355e-17,1.7229873242949096e-17
-0.00016218879679046283,-1.3437505127640752e-05,0.00017097209129154873,0.0003205557479351465,0.0036961751610172246,0.00010488782709741524,-0.0010929844243858296,0.0024294930821378057,0.001658836306424722,-0.03349121499332732,0.023577186823917927,0.00933177800166987,-0.009750926090193702,-0.0342520770519373,-0.1637647863965357,0.9377076238688131,-0.10658045709664897,0.023644689901728137,0.14651838959593624,-0.10516255879036872,0.03525769619633878,0.06939686786514629,0.025550113343818452,-0.03704744577263481,-0.06131730135741425,-0.1858480115950228,6.630883943255169e-15,2.0890008707715383e-16,-7.52728899088987e-16,-1.2530614587200754e-15,3.7777179669855617e-16,2.005017973718186e-17
